time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z
645228,-0.0899566,-1.15562,0.0523583,-2.58756,-0.117564,9.83139,0.37591,-1.21343,-0.135583
645644,-0.0656987,-1.05542,0.0666914,-2.58729,-0.117563,9.82807,0.37591,-1.21342,-0.135583
646666,-0.0654119,-1.05542,0.0631284,-2.35322,-0.301664,9.8873,0.375367,-1.2155,-0.134241
648105,-0.065125,-1.05542,0.0595655,-1.97905,-0.447716,9.92598,0.375531,-1.2156,-0.133319
649514,-0.0648381,-1.05542,0.0560025,-1.69849,-0.420668,9.91635,0.37468,-1.2156,-0.133224
649543,-0.0600903,-1.12833,0.0638211,-1.69823,-0.420667,9.91303,0.37468,-1.21559,-0.133224
650954,-0.0598034,-1.12833,0.0602581,-1.69909,-0.262371,9.90896,0.372382,-1.21593,-0.132013
652456,-0.0595166,-1.12833,0.0566952,-2.13056,-0.0878796,9.89593,0.369199,-1.22189,-0.130846
653519,-0.057361,-1.15207,0.0690381,-2.13029,-0.0878792,9.89261,0.369199,-1.22188,-0.130846
653820,-0.0570742,-1.15207,0.0654751,-2.45134,-0.072966,9.90361,0.366888,-1.22702,-0.131071
654962,-0.0570742,-1.15207,0.0654751,-2.45134,-0.072966,9.90361,0.366888,-1.22702,-0.131071
655298,-0.0567636,-1.15207,0.061769,-2.66948,-0.0895612,9.97484,0.364675,-1.23378,-0.129952
656675,-0.056453,-1.15207,0.0580628,-2.3227,-0.330686,10.0395,0.365365,-1.23522,-0.12976
657527,-0.067558,-1.06031,0.0698723,-2.32241,-0.330686,10.036,0.365365,-1.23521,-0.12976
658185,-0.0672474,-1.06031,0.0661661,-1.76662,-0.536405,10.0648,0.366678,-1.23372,-0.129659
659597,-0.0669368,-1.06031,0.0624599,-1.27894,-0.514055,10.0449,0.366672,-1.2306,-0.129725
661033,-0.0666262,-1.06031,0.0587537,-1.2669,-0.39674,9.98672,0.365628,-1.22958,-0.129148
661461,-0.0792821,-0.993014,0.0843037,-1.26661,-0.396741,9.98326,0.365628,-1.22957,-0.129148
662445,-0.0789715,-0.993015,0.0805976,-1.82314,-0.21222,9.93597,0.362851,-1.23496,-0.128571
663834,-0.0786609,-0.993015,0.0768914,-2.34754,-0.185937,9.89953,0.361535,-1.24143,-0.128809
665191,-0.0786609,-0.993015,0.0768914,-2.34754,-0.185937,9.89953,0.361535,-1.24143,-0.128809
665265,-0.0783307,-0.993015,0.0731084,-2.68685,-0.157089,9.92218,0.359672,-1.24868,-0.128219
665379,-0.0546577,-0.97132,0.103903,-2.68654,-0.157089,9.91866,0.359672,-1.24866,-0.128219
666708,-0.0543275,-0.97132,0.10012,-2.3409,-0.321137,9.94542,0.359934,-1.24989,-0.127743
668117,-0.0539973,-0.97132,0.0963368,-1.8191,-0.413606,9.92545,0.361199,-1.24826,-0.128222
669305,-0.0837782,-1.07562,0.0963945,-1.81879,-0.413606,9.92193,0.361199,-1.24824,-0.128222
669556,-0.083448,-1.07562,0.0926115,-1.42132,-0.202827,9.8875,0.359053,-1.24584,-0.12873
670993,-0.0831178,-1.07562,0.0888286,-1.42197,-0.0676427,9.83681,0.357445,-1.24524,-0.128375
672428,-0.0827876,-1.07562,0.0850456,-1.88752,0.123511,9.77242,0.353972,-1.24996,-0.12836
673242,-0.0786642,-0.933359,0.0919546,-1.88721,0.123511,9.76889,0.353972,-1.24995,-0.12836
673873,-0.078334,-0.933359,0.0881716,-2.31482,0.17867,9.74388,0.351804,-1.25487,-0.128948
674878,-0.078334,-0.933359,0.0881716,-2.31482,0.17867,9.74388,0.351804,-1.25487,-0.128948
675313,-0.0779801,-0.933359,0.0842938,-2.68823,0.0323096,9.70506,0.351078,-1.26163,-0.128916
676737,-0.0776261,-0.933359,0.0804159,-2.60951,-0.0860398,9.68282,0.351479,-1.26447,-0.12853
677182,-0.0760163,-0.887395,0.0773699,-2.60918,-0.0860397,9.6792,0.351479,-1.26445,-0.12853
678179,-0.0756623,-0.887395,0.073492,-2.4449,-0.0701568,9.63573,0.350995,-1.26561,-0.12865
679622,-0.0753084,-0.887394,0.0696141,-2.36561,0.0430854,9.57905,0.349623,-1.26746,-0.129211
681010,-0.0749545,-0.887394,0.0657362,-2.45285,0.112841,9.5401,0.348068,-1.26899,-0.128803
681102,-0.0960235,-1.04316,0.0679491,-2.45252,0.112841,9.53649,0.348068,-1.26898,-0.128803
682470,-0.0956696,-1.04316,0.0640712,-2.8363,0.1656,9.52435,0.3464,-1.27523,-0.128808
683886,-0.0953157,-1.04316,0.0601933,-2.98756,0.0752721,9.53985,0.346257,-1.27919,-0.130526
685037,-0.0834972,-1.04022,0.0574822,-2.98723,0.0752722,9.53623,0.346257,-1.27917,-0.130526
685276,-0.0834972,-1.04022,0.0574822,-2.98723,0.0752722,9.53623,0.346257,-1.27917,-0.130526
685351,-0.0831288,-1.04022,0.0536014,-3.06789,-0.032828,9.55323,0.346649,-1.28433,-0.131444
686783,-0.0827604,-1.04022,0.0497207,-2.70981,-0.179057,9.53004,0.348418,-1.28372,-0.132313
688202,-0.082392,-1.04022,0.0458399,-2.51642,-0.0562963,9.49685,0.347889,-1.28435,-0.132696
688953,-0.107448,-1.03927,0.0482663,-2.51607,-0.0562962,9.49323,0.347889,-1.28434,-0.132696
689639,-0.107079,-1.03927,0.0443855,-2.54149,0.05849,9.43659,0.346466,-1.28505,-0.133342
691061,-0.106711,-1.03927,0.0405047,-2.92793,0.0346008,9.40054,0.346799,-1.28946,-0.132723
692489,-0.106342,-1.03927,0.0366239,-3.37909,0.106635,9.42434,0.345597,-1.29615,-0.133186
692946,-0.102249,-0.997353,0.0567889,-3.37875,0.106635,9.42072,0.345597,-1.29614,-0.133186
693935,-0.101881,-0.997353,0.0529081,-3.56244,-0.0559889,9.46954,0.346863,-1.30121,-0.134024
695123,-0.101881,-0.997353,0.0529081,-3.56244,-0.0559889,9.46954,0.346863,-1.30121,-0.134024
695371,-0.101491,-0.997353,0.0489722,-3.4265,-0.223153,9.52778,0.348828,-1.30438,-0.134638
696802,-0.1011,-0.997353,0.0450363,-2.9777,-0.264098,9.56106,0.350482,-1.30356,-0.1354
696856,-0.0995749,-1.12759,0.0516599,-2.97733,-0.264098,9.55739,0.350482,-1.30355,-0.1354
698215,-0.0991848,-1.12758,0.047724,-2.55035,-0.217631,9.54243,0.350918,-1.30152,-0.135909
699632,-0.0987948,-1.12758,0.0437881,-2.33945,-0.0368683,9.52825,0.34984,-1.2996,-0.135989
700811,-0.108445,-1.16984,0.0508738,-2.33908,-0.0368682,9.52458,0.34984,-1.29958,-0.135989
701103,-0.108055,-1.16984,0.0469379,-2.5216,-0.0323376,9.50933,0.349504,-1.30081,-0.135615
702522,-0.107665,-1.16984,0.043002,-2.90643,-0.0598419,9.54962,0.349915,-1.30491,-0.135669
703982,-0.107275,-1.16984,0.0390661,-3.13187,-0.0681325,9.60603,0.349749,-1.30888,-0.136726
704771,-0.100205,-1.01481,0.0475066,-3.13151,-0.0681324,9.60237,0.349749,-1.30886,-0.136726
704833,-0.100205,-1.01481,0.0475066,-3.13151,-0.0681324,9.60237,0.349749,-1.30886,-0.136726
705386,-0.0997939,-1.01481,0.0435102,-3.0112,-0.237745,9.64654,0.35143,-1.31049,-0.137035
706822,-0.0993832,-1.01481,0.0395137,-2.60929,-0.361656,9.65091,0.353711,-1.30874,-0.136832
708261,-0.0989725,-1.01481,0.0355173,-2.20303,-0.117765,9.64933,0.352207,-1.30535,-0.137707
708726,-0.0959631,-1.05209,0.0554571,-2.20265,-0.117765,9.64561,0.352207,-1.30533,-0.137707
709656,-0.0955524,-1.05209,0.0514607,-2.02748,-0.0575583,9.65978,0.35165,-1.30341,-0.137836
711092,-0.0951417,-1.05209,0.0474642,-2.0522,-0.294817,9.63417,0.354564,-1.3018,-0.137351
712551,-0.094731,-1.0521,0.0434678,-2.33664,-0.304226,9.66886,0.354932,-1.30389,-0.136899
712636,-0.0763762,-1.06408,0.0604964,-2.33626,-0.304226,9.66513,0.354932,-1.30387,-0.136899
713968,-0.0759655,-1.06408,0.0564999,-2.52283,-0.405171,9.69115,0.35688,-1.30539,-0.138134
715223,-0.0759655,-1.06408,0.0564999,-2.52283,-0.405171,9.69115,0.35688,-1.30539,-0.138134
715408,-0.0755331,-1.06408,0.0524519,-2.63125,-0.500187,9.65118,0.358807,-1.30757,-0.138745
716564,-0.0775351,-0.99512,0.0683273,-2.63084,-0.500188,9.64741,0.358807,-1.30755,-0.138745
716847,-0.0771028,-0.99512,0.0642792,-2.33746,-0.432625,9.60022,0.359706,-1.30598,-0.139337
718276,-0.0766704,-0.995121,0.0602312,-2.00869,-0.281205,9.55679,0.358903,-1.30266,-0.139814
719724,-0.0762381,-0.995121,0.0561832,-1.85166,-0.341913,9.52573,0.359723,-1.30034,-0.140937
720492,-0.0778955,-0.956132,0.0668721,-1.85125,-0.341913,9.52196,0.359723,-1.30032,-0.140937
721156,-0.0774632,-0.956133,0.062824,-1.91196,-0.584629,9.49806,0.362965,-1.29863,-0.141376
722571,-0.0770308,-0.956133,0.058776,-2.26574,-0.660672,9.48659,0.365207,-1.30149,-0.14204
723990,-0.0765985,-0.956134,0.0547279,-2.38244,-0.59738,9.46442,0.366221,-1.3018,-0.142909
724398,-0.0891677,-0.943541,0.0659186,-2.38203,-0.597381,9.46065,0.366221,-1.30178,-0.142909
724928,-0.0891677,-0.943541,0.0659186,-2.38203,-0.597381,9.46065,0.366221,-1.30178,-0.142909
725451,-0.0887116,-0.94354,0.0617973,-2.51223,-0.534077,9.40863,0.36702,-1.30413,-0.143418
726884,-0.0882555,-0.94354,0.057676,-2.28741,-0.491426,9.31423,0.367766,-1.30237,-0.145172
728312,-0.0898716,-1.00911,0.0780725,-2.11838,-0.366518,9.27547,0.367191,-1.30065,-0.145391
729744,-0.0894155,-1.00911,0.0739512,-2.03144,-0.528875,9.20427,0.368882,-1.29898,-0.146055
731179,-0.0889594,-1.00911,0.0698299,-2.23,-0.737111,9.15929,0.372596,-1.29894,-0.145809
732305,-0.0902404,-1.00922,0.0742972,-2.22958,-0.737111,9.15545,0.372596,-1.29892,-0.145809
732615,-0.0897843,-1.00922,0.0701759,-2.71231,-0.635001,9.12464,0.372836,-1.30328,-0.146057
734009,-0.0893282,-1.00922,0.0660546,-3.05866,-0.467539,9.09027,0.37285,-1.30679,-0.147062
735209,-0.0893282,-1.00922,0.0660546,-3.05866,-0.467539,9.09027,0.37285,-1.30679,-0.147062
735451,-0.0888484,-1.00922,0.0618807,-3.35506,-0.345071,9.04767,0.37163,-1.31247,-0.147296
736227,-0.116336,-0.966968,0.0691461,-3.35461,-0.345071,9.04378,0.37163,-1.31245,-0.147296
736880,-0.115856,-0.966968,0.0649722,-3.05345,-0.437167,8.97994,0.37265,-1.31151,-0.148218
738355,-0.115376,-0.966968,0.0607983,-2.85159,-0.539089,8.94091,0.373856,-1.31129,-0.148963
739797,-0.114896,-0.966968,0.0566244,-2.79884,-0.597953,8.89891,0.375024,-1.31066,-0.150212
740150,-0.145384,-1.09088,0.0596391,-2.7984,-0.597953,8.89502,0.375024,-1.31064,-0.150212
741209,-0.144904,-1.09088,0.0554652,-3.18932,-0.759363,8.82969,0.378035,-1.31397,-0.149369
742678,-0.144424,-1.09089,0.0512912,-3.82569,-0.467399,8.7884,0.376404,-1.32167,-0.149532
744080,-0.160474,-1.14222,0.0763419,-3.82525,-0.467399,8.78451,0.376404,-1.32165,-0.149532
744088,-0.159995,-1.14222,0.072168,-4.29319,-0.145432,8.82071,0.372974,-1.3289,-0.150706
744943,-0.159995,-1.14222,0.072168,-4.29319,-0.145432,8.82071,0.372974,-1.3289,-0.150706
745532,-0.159483,-1.14222,0.0678671,-4.48176,-0.320075,8.85712,0.373949,-1.33628,-0.150971
746942,-0.158971,-1.14222,0.0635663,-4.05597,-0.477954,8.9316,0.375257,-1.33713,-0.152049
748020,-0.159649,-1.11651,0.0841514,-4.05549,-0.477954,8.92759,0.375257,-1.33711,-0.152049
748379,-0.159137,-1.11651,0.0798505,-3.56644,-0.617355,9.03441,0.376542,-1.33643,-0.152864
749816,-0.158625,-1.11651,0.0755497,-3.1325,-0.816258,9.03901,0.379563,-1.33389,-0.153715
751250,-0.158113,-1.11651,0.0712488,-3.28277,-0.569883,9.0628,0.379037,-1.33547,-0.153171
751967,-0.135532,-1.09762,0.0816468,-3.28229,-0.569883,9.05879,0.379037,-1.33545,-0.153171
752671,-0.135021,-1.09762,0.077346,-3.76678,-0.146015,9.06981,0.374889,-1.34165,-0.152962
754103,-0.134509,-1.09762,0.0730451,-4.17649,0.0141743,9.13813,0.372034,-1.34856,-0.152287
755259,-0.134509,-1.09762,0.0730451,-4.17649,0.0141743,9.13813,0.372034,-1.34856,-0.152287
755545,-0.133952,-1.09762,0.0685296,-4.26624,-0.137022,9.24853,0.371176,-1.3546,-0.151972
755875,-0.123207,-1.08246,0.0511441,-4.26572,-0.137021,9.24432,0.371176,-1.35458,-0.151972
756985,-0.12265,-1.08246,0.0466286,-3.77418,-0.481734,9.38895,0.373224,-1.35455,-0.152719
758400,-0.122092,-1.08246,0.0421131,-3.20579,-0.67271,9.51212,0.374944,-1.35266,-0.152861
759798,-0.146623,-1.1621,0.0341877,-3.20527,-0.67271,9.50791,0.374944,-1.35263,-0.152861
759841,-0.146066,-1.1621,0.0296722,-2.74762,-0.639304,9.54755,0.375595,-1.3495,-0.152396
761269,-0.145509,-1.1621,0.0251567,-2.80353,-0.375004,9.54629,0.373244,-1.34939,-0.15086
762704,-0.144952,-1.1621,0.0206412,-3.25685,-0.00241604,9.56157,0.368513,-1.35428,-0.149231
763767,-0.083765,-0.977995,0.0567138,-3.25633,-0.00241595,9.55737,0.368513,-1.35425,-0.149231
764157,-0.0832077,-0.977995,0.0521983,-3.7842,0.151889,9.61388,0.364362,-1.36128,-0.148272
764936,-0.0832077,-0.977995,0.0521983,-3.7842,0.151889,9.61388,0.364362,-1.36128,-0.148272
765569,-0.0826144,-0.977995,0.0475611,-4.09647,-0.095683,9.71476,0.363927,-1.36851,-0.147546
766972,-0.0820211,-0.977995,0.0429239,-3.83567,-0.401454,9.80943,0.365348,-1.37082,-0.147169
767764,-0.051599,-0.918637,0.0485002,-3.83512,-0.401454,9.8051,0.365348,-1.37079,-0.147169
768436,-0.0510057,-0.918637,0.043863,-3.41011,-0.38668,9.9216,0.364405,-1.37078,-0.147352
769847,-0.0504124,-0.918637,0.0392257,-3.09952,-0.29407,9.92013,0.363303,-1.37002,-0.147392
771295,-0.049819,-0.918637,0.0345885,-3.20781,-0.120437,9.86493,0.36109,-1.37181,-0.14535
771697,-0.0722367,-1.07887,0.0431321,-3.20726,-0.120437,9.8606,0.36109,-1.37178,-0.14535
772728,-0.0716434,-1.07887,0.0384949,-3.69568,0.322717,9.83052,0.354312,-1.37832,-0.14406
774170,-0.0710501,-1.07887,0.0338576,-4.21354,0.3181,9.80584,0.350967,-1.38652,-0.14323
775009,-0.0710501,-1.07887,0.0338576,-4.21354,0.3181,9.80584,0.350967,-1.38652,-0.14323
775607,-0.0851709,-0.992543,0.0507445,-4.21296,0.318099,9.80149,0.350967,-1.38649,-0.14323
775609,-0.0845518,-0.992543,0.0460732,-4.55111,0.086183,9.81591,0.349987,-1.39473,-0.14241
777038,-0.0839327,-0.992543,0.041402,-4.47072,-0.0559255,9.85553,0.349628,-1.40017,-0.1426
778460,-0.0833136,-0.992543,0.0367307,-4.07998,-0.0508578,9.85344,0.348194,-1.40121,-0.142306
779553,-0.0914546,-0.964524,0.0625064,-4.07941,-0.050858,9.84909,0.348194,-1.40119,-0.142306
779898,-0.0908355,-0.964524,0.0578351,-3.91135,-0.0147521,9.80451,0.346698,-1.40351,-0.14182
781337,-0.0902164,-0.964524,0.0531638,-4.04387,0.0834095,9.70859,0.344308,-1.40676,-0.142024
782752,-0.0895973,-0.964525,0.0484925,-4.58187,0.26597,9.64339,0.340573,-1.41546,-0.141007
783530,-0.101026,-1.03382,0.0701088,-4.58129,0.26597,9.63904,0.340573,-1.41543,-0.141007
784190,-0.100407,-1.03382,0.0654375,-5.06166,0.33122,9.58655,0.337112,-1.42417,-0.140399
785071,-0.100407,-1.03382,0.0654375,-5.06166,0.33122,9.58655,0.337112,-1.42417,-0.140399
785627,-0.0997586,-1.03382,0.0607188,-5.43689,0.172696,9.54765,0.335739,-1.43435,-0.140225
787060,-0.0991106,-1.03382,0.056,-5.28981,0.0234475,9.52823,0.335977,-1.4403,-0.141113
787439,-0.153701,-1.12865,0.0567022,-5.28921,0.0234478,9.52384,0.335977,-1.44027,-0.141113
788473,-0.153053,-1.12865,0.0519835,-4.89555,0.126756,9.50694,0.333484,-1.44271,-0.141397
789883,-0.152405,-1.12865,0.0472647,-4.61043,0.0568605,9.48012,0.333029,-1.44467,-0.142075
791355,-0.18092,-1.15936,0.0590467,-4.60983,0.0568608,9.47572,0.333029,-1.44465,-0.142075
791360,-0.180272,-1.15936,0.054328,-4.60524,0.12412,9.46311,0.331446,-1.44746,-0.141713
792783,-0.179624,-1.15936,0.0496092,-4.97582,0.251037,9.49889,0.328914,-1.45537,-0.141673
794229,-0.178976,-1.15936,0.0448905,-5.16605,0.234523,9.52448,0.32732,-1.46129,-0.141297
795021,-0.178976,-1.15936,0.0448905,-5.16605,0.234523,9.52448,0.32732,-1.46129,-0.141297
795322,-0.181724,-1.05925,0.0574594,-5.16541,0.234523,9.51992,0.32732,-1.46126,-0.141297
795644,-0.181029,-1.05925,0.0525703,-5.30485,0.167726,9.60834,0.326259,-1.46876,-0.140995
797076,-0.180335,-1.05925,0.0476813,-4.92903,0.0673669,9.65984,0.326077,-1.47073,-0.142714
798517,-0.179641,-1.05925,0.0427923,-4.50429,0.085756,9.7371,0.325455,-1.47149,-0.142594
799238,-0.175846,-1.12073,0.0577425,-4.50365,0.0857559,9.73254,0.325455,-1.47146,-0.142594
799957,-0.175151,-1.12073,0.0528535,-4.07375,0.086413,9.75793,0.325004,-1.4701,-0.14306
801373,-0.174457,-1.12073,0.0479644,-3.98908,0.119239,9.79931,0.324681,-1.47021,-0.142352
802812,-0.173762,-1.12073,0.0430754,-4.28937,0.204713,9.86842,0.322712,-1.47557,-0.142223
803176,-0.172842,-1.14065,0.0602977,-4.28872,0.204713,9.86387,0.322712,-1.47554,-0.142223
804250,-0.172148,-1.14065,0.0554087,-4.41859,0.219466,9.93031,0.32172,-1.47863,-0.142597
805289,-0.172148,-1.14065,0.0554087,-4.41859,0.219466,9.93031,0.32172,-1.47863,-0.142597
805660,-0.17141,-1.14065,0.0503927,-4.4621,0.307181,10.0328,0.31955,-1.48386,-0.141261
807080,-0.170672,-1.14065,0.0453768,-3.91108,0.180622,10.1084,0.319828,-1.48124,-0.143192
807120,-0.153787,-0.98586,0.0617044,-3.91039,0.180623,10.1037,0.319828,-1.48121,-0.143192
808511,-0.15305,-0.98586,0.0566884,-3.48805,0.0730691,10.183,0.320495,-1.47981,-0.143298
809951,-0.152312,-0.985859,0.0516725,-3.10849,0.0882689,10.2502,0.3204,-1.47553,-0.144056
811048,-0.159118,-0.924386,0.0619644,-3.1078,0.0882693,10.2456,0.3204,-1.4755,-0.144056
811383,-0.15838,-0.924386,0.0569484,-3.26141,0.151779,10.2917,0.319673,-1.47621,-0.144709
812831,-0.157643,-0.924386,0.0519325,-3.58153,0.262128,10.3242,0.318385,-1.47917,-0.144725
814290,-0.156905,-0.924385,0.0469166,-3.90642,0.366745,10.3584,0.316909,-1.48276,-0.144323
815015,-0.130825,-0.904472,0.0526329,-3.90573,0.366745,10.3537,0.316909,-1.48273,-0.144323
815055,-0.130825,-0.904472,0.0526329,-3.90573,0.366745,10.3537,0.316909,-1.48273,-0.144323
815724,-0.130072,-0.904472,0.0476737,-4.10685,0.362624,10.4086,0.315479,-1.48719,-0.144172
817143,-0.129319,-0.904472,0.0427145,-3.85959,0.146108,10.4132,0.316983,-1.48694,-0.14499
818577,-0.128565,-0.904473,0.0377553,-3.64248,0.0696765,10.3968,0.317766,-1.48667,-0.144911
818962,-0.12787,-0.950668,0.046794,-3.64178,0.0696763,10.3921,0.317766,-1.48664,-0.144911
820013,-0.127117,-0.950669,0.0418348,-3.5672,0.15031,10.3373,0.316932,-1.48548,-0.145925
821416,-0.126363,-0.950669,0.0368757,-3.98719,0.250698,10.2904,0.315683,-1.48977,-0.147062
822877,-0.12561,-0.950669,0.0319165,-4.42166,0.277005,10.1991,0.314949,-1.49484,-0.147445
822897,-0.128872,-0.902085,0.0585425,-4.42096,0.277005,10.1945,0.314949,-1.49481,-0.147445
824324,-0.128118,-0.902085,0.0535834,-4.95144,0.311682,10.1303,0.314319,-1.50206,-0.146717
825060,-0.128118,-0.902085,0.0535834,-4.95144,0.311682,10.1303,0.314319,-1.50206,-0.146717
825756,-0.127348,-0.902085,0.0486727,-5.35195,0.336974,10.0889,0.312674,-1.50998,-0.147082
826829,-0.129748,-0.886396,0.0573104,-5.35123,0.336974,10.0843,0.312674,-1.50994,-0.147082
827152,-0.128977,-0.886396,0.0523997,-5.53582,0.180505,10.0175,0.313918,-1.51645,-0.148898
828605,-0.128207,-0.886396,0.047489,-5.5488,0.104876,9.98283,0.314501,-1.52146,-0.148488
830028,-0.127436,-0.886395,0.0425783,-5.60154,0.22698,9.95556,0.313454,-1.526,-0.148877
830788,-0.168453,-1.07279,0.0534229,-5.60082,0.22698,9.95098,0.313454,-1.52597,-0.148877
831457,-0.167682,-1.07279,0.0485122,-5.87882,0.252856,9.95791,0.313078,-1.53324,-0.149312
832877,-0.166911,-1.07279,0.0436015,-6.14944,0.268743,9.96527,0.312406,-1.54133,-0.149758
834312,-0.16614,-1.07279,0.0386908,-6.17711,0.264698,9.97285,0.312176,-1.54807,-0.149203
834728,-0.180633,-1.11112,0.0511848,-6.17639,0.264699,9.96828,0.312176,-1.54804,-0.149203
834925,-0.180633,-1.11112,0.0511848,-6.17639,0.264699,9.96828,0.312176,-1.54804,-0.149203
835747,-0.179823,-1.11112,0.0461864,-5.94688,0.392249,10.0132,0.31018,-1.55237,-0.148854
837175,-0.179013,-1.11112,0.041188,-5.62539,0.335317,10.0494,0.309509,-1.55536,-0.149671
838639,-0.187163,-1.12347,0.0526978,-5.62464,0.335317,10.0447,0.309509,-1.55533,-0.149671
838657,-0.186353,-1.12347,0.0476994,-5.29864,0.258943,10.0978,0.309513,-1.55702,-0.148875
840043,-0.185543,-1.12347,0.042701,-5.10384,0.347638,10.1755,0.307785,-1.55907,-0.148121
841516,-0.184733,-1.12347,0.0377026,-5.05577,0.425503,10.2798,0.305686,-1.56179,-0.148305
842606,-0.177059,-1.03843,0.0456832,-5.05502,0.425504,10.2752,0.305686,-1.56175,-0.148305
842947,-0.176249,-1.03843,0.0406848,-5.15559,0.389692,10.3727,0.304907,-1.56684,-0.14699
844361,-0.175438,-1.03843,0.0356864,-5.12395,0.508395,10.5093,0.302755,-1.57084,-0.145986
844793,-0.175438,-1.03843,0.0356864,-5.12395,0.508395,10.5093,0.302755,-1.57084,-0.145986
845770,-0.174586,-1.03843,0.0305827,-4.86582,0.672626,10.6602,0.298807,-1.57398,-0.144616
846567,-0.171864,-0.994163,0.0474671,-4.86503,0.672626,10.6555,0.298807,-1.57394,-0.144616
847199,-0.171012,-0.994163,0.0423634,-4.22153,0.503764,10.8026,0.298284,-1.5718,-0.143719
848638,-0.17016,-0.994163,0.0372598,-3.68644,0.313127,10.9054,0.298354,-1.5689,-0.142627
850078,-0.169307,-0.994164,0.0321562,-3.52799,0.304373,11.0079,0.297963,-1.5675,-0.142281
850541,-0.14808,-0.979902,0.0484972,-3.52719,0.304372,11.0031,0.297963,-1.56746,-0.142281
851530,-0.147228,-0.979902,0.0433935,-3.92984,0.441472,11.0673,0.295766,-1.57118,-0.142309
852972,-0.146376,-0.979902,0.0382899,-4.55776,0.564966,11.0821,0.293234,-1.57839,-0.141505
854412,-0.145523,-0.979902,0.0331863,-5.17543,0.722675,11.1199,0.289675,-1.58748,-0.139825
854466,-0.0985899,-0.776075,0.0618959,-5.17463,0.722675,11.1152,0.289675,-1.58744,-0.139825
855146,-0.0985899,-0.776075,0.0618959,-5.17463,0.722675,11.1152,0.289675,-1.58744,-0.139825
855844,-0.0977283,-0.776076,0.0568944,-5.50296,0.851909,11.1696,0.285325,-1.59581,-0.139987
857262,-0.0968667,-0.776076,0.0518929,-5.37092,0.535145,11.1907,0.285897,-1.60049,-0.140342
858403,-0.0737469,-0.947841,0.0566944,-5.37012,0.535145,11.186,0.285897,-1.60046,-0.140342
858698,-0.0728853,-0.947841,0.0516929,-5.08912,0.338299,11.1801,0.286966,-1.60235,-0.139178
860135,-0.0720237,-0.947841,0.0466914,-5.14996,0.440468,11.1396,0.285553,-1.606,-0.139077
861556,-0.071162,-0.947841,0.04169,-5.69615,0.697519,11.0579,0.282293,-1.6143,-0.139405
862324,-0.107438,-1.00327,0.0501373,-5.69535,0.697519,11.0533,0.282293,-1.61426,-0.139405
862990,-0.106576,-1.00327,0.0451358,-6.44016,0.8362,10.9209,0.279417,-1.62534,-0.138907
864435,-0.105715,-1.00327,0.0401343,-7.19374,1.00283,10.82,0.275292,-1.63885,-0.137589
864900,-0.105715,-1.00327,0.0401343,-7.19374,1.00283,10.82,0.275292,-1.63885,-0.137589
865862,-0.104852,-1.00327,0.0352639,-7.72846,1.02743,10.8024,0.271985,-1.65203,-0.13813
866259,-0.144019,-0.968833,0.052493,-7.72766,1.02743,10.7979,0.271985,-1.65199,-0.13813
867271,-0.143156,-0.968833,0.0476225,-7.77922,0.783704,10.7647,0.271272,-1.66273,-0.139605
868680,-0.142293,-0.968833,0.0427521,-7.47222,0.568521,10.7438,0.272117,-1.66812,-0.139173
870157,-0.141431,-0.968832,0.0378817,-7.27945,0.673778,10.7178,0.27068,-1.67432,-0.138208
870199,-0.162708,-1.11971,0.0515551,-7.27865,0.673778,10.7133,0.27068,-1.67429,-0.138208
871593,-0.161846,-1.11971,0.0466847,-7.2586,1.03983,10.7109,0.265888,-1.67981,-0.139509
873037,-0.160983,-1.11971,0.0418142,-7.56492,1.05812,10.6933,0.263901,-1.6899,-0.13919
874142,-0.192062,-1.16843,0.0540834,-7.56412,1.05812,10.6887,0.263901,-1.68986,-0.13919
874446,-0.191199,-1.16843,0.049213,-7.63448,1.12206,10.6915,0.261114,-1.69718,-0.138311
875068,-0.191199,-1.16843,0.049213,-7.63448,1.12206,10.6915,0.261114,-1.69718,-0.138311
875886,-0.190262,-1.16843,0.0440681,-7.62347,1.21782,10.7698,0.257375,-1.70527,-0.137743
877323,-0.189325,-1.16843,0.0389232,-7.23229,0.873485,10.8267,0.258447,-1.70856,-0.138929
878130,-0.216012,-1.13579,0.0387535,-7.23142,0.873485,10.8219,0.258447,-1.70852,-0.138929
878763,-0.215075,-1.13579,0.0336086,-6.91324,0.737277,10.8656,0.258941,-1.71107,-0.138888
880155,-0.214138,-1.13579,0.0284637,-6.76186,0.834622,10.9096,0.257428,-1.71389,-0.139142
881615,-0.213201,-1.13579,0.0233188,-6.88616,1.03154,10.9428,0.254309,-1.71817,-0.138342
882048,-0.228103,-1.09826,0.0559681,-6.88529,1.03154,10.938,0.254309,-1.71813,-0.138342
883044,-0.227166,-1.09826,0.0508231,-7.28663,0.959831,10.979,0.253546,-1.72589,-0.137633
884498,-0.226229,-1.09826,0.0456782,-7.65211,0.987998,11.047,0.251959,-1.73387,-0.138123
885301,-0.226229,-1.09826,0.0456782,-7.65211,0.987998,11.047,0.251959,-1.73387,-0.138123
885904,-0.22522,-1.09826,0.0402991,-7.86624,1.0767,11.2034,0.249494,-1.74309,-0.13805
885973,-0.190134,-1.00156,0.0666816,-7.8653,1.0767,11.1984,0.249494,-1.74305,-0.13805
