time,r11,r12,r13,r21,r22,r23,r31,r32,r33
2804792,1.86427e-05,-1,1.21242e-06,0.997234,1.86812e-05,0.0743193,-0.0743193,-1.76446e-07,0.997234
2815232,1.6727e-05,-1,1.34136e-06,0.996615,1.67806e-05,0.0822052,-0.0822052,-3.82218e-08,0.996615
2824967,1.62963e-05,-1,1.47058e-06,0.995931,1.63625e-05,0.0901241,-0.0901241,-4.08863e-09,0.995931
2835036,1.66555e-05,-1,1.5996e-06,0.995184,1.67321e-05,0.0980277,-0.0980277,-4.08051e-08,0.995184
2845310,1.78645e-05,-1,1.7308e-06,0.99436,1.79473e-05,0.106059,-0.106059,-1.73659e-07,0.99436
2854888,1.7287e-05,-1,1.85991e-06,0.993486,1.73863e-05,0.113957,-0.113957,-1.22175e-07,0.993486
2864931,1.62771e-05,-1,1.98916e-06,0.992548,1.63982e-05,0.121856,-0.121856,-9.12479e-09,0.992548
2875033,1.61888e-05,-1,2.11797e-06,0.991548,1.63267e-05,0.12974,-0.12974,-2.64562e-10,0.991548
2885423,1.7394e-05,-1,2.24472e-06,0.9905,1.75375e-05,0.137513,-0.137513,-1.68508e-07,0.9905
2895320,1.77831e-05,-1,2.37333e-06,0.989376,1.79392e-05,0.145382,-0.145382,-2.37221e-07,0.989376
2904987,2.71425e-05,-1,4.03318e-06,0.988195,2.744e-05,0.153204,-0.153204,-1.72784e-07,0.988195
2915099,2.66427e-05,-1,4.23657e-06,0.986967,2.69772e-05,0.160925,-0.160925,-1.06121e-07,0.986967
2925168,2.68124e-05,-1,4.44073e-06,0.985671,2.71773e-05,0.168678,-0.168678,-1.45565e-07,0.985671
2935251,1.77727e-05,-1,2.87921e-06,0.984328,1.80019e-05,0.17635,-0.17635,-3.00131e-07,0.984328
2944815,1.74017e-05,-1,3.00671e-06,0.982897,1.76578e-05,0.184155,-0.184155,-2.49322e-07,0.982897
2954909,1.6994e-05,-1,3.13356e-06,0.98141,1.72795e-05,0.191924,-0.191924,-1.86249e-07,0.98141
2964846,1.55429e-05,-1,3.25863e-06,0.979881,1.58806e-05,0.199583,-0.199583,9.09652e-08,0.979881
2975099,1.6332e-05,-1,3.383e-06,0.978299,1.66785e-05,0.207198,-0.207198,-7.43744e-08,0.978299
2985110,2.73065e-05,-1,5.65374e-06,0.97667,2.78836e-05,0.214747,-0.214747,-3.42142e-07,0.97667
2994852,2.82561e-05,-1,5.85457e-06,0.974963,2.88505e-05,0.222369,-0.222369,-5.75293e-07,0.974963
3004942,2.76349e-05,-1,6.05339e-06,0.973209,2.82863e-05,0.229921,-0.229921,-4.62636e-07,0.973209
3014964,1.731e-05,-1,3.87684e-06,0.971403,1.77355e-05,0.237437,-0.237437,-3.44078e-07,0.971403
3025128,1.62964e-05,-1,4.00094e-06,0.969513,1.678e-05,0.245039,-0.245039,-1.14297e-07,0.969513
3035308,1.74993e-05,-1,4.12348e-06,0.967587,1.79734e-05,0.252538,-0.252538,-4.2941e-07,0.967587
3045051,1.78978e-05,-1,4.24826e-06,0.965563,1.83867e-05,0.260169,-0.260169,-5.54495e-07,0.965563
3055321,1.77316e-05,-1,4.37374e-06,0.963461,1.82552e-05,0.267849,-0.267849,-5.35458e-07,0.963461
3065209,2.64118e-05,-1,7.2495e-06,0.961345,2.73869e-05,0.275348,-0.275348,-3.03153e-07,0.961345
3075091,2.5671e-05,-1,7.44708e-06,0.959162,2.67291e-05,0.282856,-0.282856,-1.18244e-07,0.959162
3085272,2.68466e-05,-1,7.64412e-06,0.956925,2.79095e-05,0.290337,-0.290337,-4.79699e-07,0.956925
3095516,1.76825e-05,-1,4.8647e-06,0.954589,1.83289e-05,0.297927,-0.297927,-6.24324e-07,0.954589
3105372,1.76673e-05,-1,4.98882e-06,0.952179,1.83467e-05,0.30554,-0.30554,-6.47813e-07,0.952179
3114933,1.63328e-05,-1,5.11187e-06,0.949723,1.71122e-05,0.313091,-0.313091,-2.58807e-07,0.949723
3125201,1.57764e-05,-1,5.23522e-06,0.947199,1.6622e-05,0.320647,-0.320647,-9.98546e-08,0.947199
3135121,1.75804e-05,-1,5.35627e-06,0.944657,1.83646e-05,0.32806,-0.32806,-7.07578e-07,0.944657
3145259,1.78854e-05,-1,5.47715e-06,0.942054,1.86864e-05,0.33546,-0.33546,-8.40066e-07,0.942054
3155284,2.66614e-05,-1,9.02405e-06,0.939421,2.81394e-05,0.342767,-0.342767,-6.61245e-07,0.939421
3164897,2.59685e-05,-1,9.21243e-06,0.936778,2.75504e-05,0.349925,-0.349925,-4.57051e-07,0.936778
3175083,2.60883e-05,-1,9.40293e-06,0.934042,2.7726e-05,0.357163,-0.357163,-5.35052e-07,0.934042
3185417,1.76259e-05,-1,5.94731e-06,0.93129,1.85813e-05,0.364279,-0.364279,-8.82057e-07,0.93129
3194825,1.7879e-05,-1,6.06468e-06,0.928438,1.88525e-05,0.371487,-0.371487,-1.01111e-06,0.928438
3205147,1.83939e-05,-1,6.18377e-06,0.925479,1.93655e-05,0.3788,-0.3788,-1.24465e-06,0.925479
3215361,1.59832e-05,-1,6.30409e-06,0.922431,1.71778e-05,0.386162,-0.386162,-3.57017e-07,0.922431
3224857,1.48048e-05,-1,6.42684e-06,0.919255,1.61394e-05,0.393663,-0.393663,7.98129e-08,0.919255
3235086,1.66103e-05,-1,6.54663e-06,0.916068,1.78415e-05,0.401023,-0.401023,-6.63948e-07,0.916068
3245221,1.6557e-05,-1,6.66725e-06,0.912807,1.78362e-05,0.408391,-0.408391,-6.75832e-07,0.912807
3254932,1.58921e-05,-1,6.78645e-06,0.909513,1.7275e-05,0.415677,-0.415677,-4.33599e-07,0.909513
3265025,1.41238e-05,-1,6.90453e-06,0.906176,1.57186e-05,0.422901,-0.422901,2.83723e-07,0.906176
3274846,1.4691e-05,-1,7.02338e-06,0.902743,1.62835e-05,0.43018,-0.43018,2.05227e-08,0.902743
3285247,1.71644e-05,-1,7.13814e-06,0.899354,1.85578e-05,0.437221,-0.437221,-1.08491e-06,0.899354
3295103,1.62812e-05,-1,7.25287e-06,0.89591,1.78084e-05,0.444237,-0.444237,-7.34775e-07,0.89591
3304953,1.565e-05,-1,7.36442e-06,0.892488,1.72894e-05,0.451071,-0.451071,-4.86613e-07,0.892488
3314853,1.3916e-05,-1,7.47482e-06,0.88904,1.57941e-05,0.457829,-0.457829,2.74278e-07,0.88904
3325189,1.47692e-05,-1,7.58568e-06,0.88551,1.66027e-05,0.464621,-0.464621,-1.44881e-07,0.88551
3335035,1.67845e-05,-1,7.69475e-06,0.881968,1.843e-05,0.471308,-0.471308,-1.12416e-06,0.881968
3345053,1.62459e-05,-1,7.80493e-06,0.878333,1.80004e-05,0.478049,-0.478049,-9.11001e-07,0.878333
3355189,1.64007e-05,-1,7.91582e-06,0.874602,1.8182e-05,0.484841,-0.484841,-1.02853e-06,0.874602
3365044,1.4745e-05,-1,8.02644e-06,0.870815,1.6786e-05,0.491611,-0.491611,-2.59254e-07,0.870815
3375254,1.39504e-05,-1,8.13806e-06,0.866922,1.61502e-05,0.498444,-0.498444,1.01591e-07,0.866922
3384927,1.4653e-05,-1,8.24879e-06,0.862987,1.68129e-05,0.505226,-0.505226,-2.84482e-07,0.862987
3395173,1.56535e-05,-1,8.36084e-06,0.858938,1.77268e-05,0.51208,-0.51208,-8.34394e-07,0.858938
3405275,1.54296e-05,-1,8.4742e-06,0.854763,1.75869e-05,0.519018,-0.519018,-7.64817e-07,0.854763
3415101,1.38761e-05,-1,8.58412e-06,0.850634,1.63166e-05,0.525757,-0.525758,6.49563e-09,0.850634
3425033,5.24722e-06,-1,3.36936e-06,0.846415,6.23559e-06,0.532524,-0.532524,5.76145e-08,0.846415
3434760,5.96365e-06,-1,3.41145e-06,0.842199,6.86192e-06,0.539167,-0.539167,-3.42282e-07,0.842199
3445269,6.16437e-06,-1,3.45325e-06,0.837944,7.05003e-06,0.545757,-0.545757,-4.70615e-07,0.837944
3455222,5.84955e-06,-1,3.49454e-06,0.833647,6.80648e-06,0.552298,-0.552298,-3.17488e-07,0.833647
3465004,4.7559e-06,-1,3.53488e-06,0.829366,5.91934e-06,0.558705,-0.558705,2.74564e-07,0.829366
3474978,4.46382e-06,-1,3.57663e-06,0.824884,5.70401e-06,0.565302,-0.565302,4.26898e-07,0.824884
3485032,6.36465e-06,-1,3.61802e-06,0.820362,7.29027e-06,0.571844,-0.571844,-6.71503e-07,0.820362
3495100,5.73636e-06,-1,3.65948e-06,0.815756,6.7961e-06,0.578396,-0.578396,-3.32642e-07,0.815756
3505198,5.31137e-06,-1,3.70071e-06,0.811093,6.47262e-06,0.584917,-0.584917,-1.05094e-07,0.811093
3514898,-3.15417e-06,-1,-2.17181e-06,0.806472,-3.82788e-06,0.591272,-0.591272,1.13462e-07,0.806472
3525064,-3.32844e-06,-1,-2.1953e-06,0.801745,-3.98062e-06,0.597667,-0.597667,2.29231e-07,0.801745
3534725,-9.80741e-06,-1,-8.25765e-06,0.797035,-1.28039e-05,0.603933,-0.603933,-6.58617e-07,0.797035
3544751,-1.07726e-05,-1,-8.34332e-06,0.792247,-1.36256e-05,0.610201,-0.610201,-3.65273e-08,0.792247
3554992,-1.09346e-05,-1,-8.42794e-06,0.787443,-1.38053e-05,0.616388,-0.616388,1.03452e-07,0.787443
3564898,-1.08569e-05,-1,-8.51118e-06,0.78264,-1.37951e-05,0.622474,-0.622474,9.69634e-08,0.78264
3575000,-1.03586e-05,-1,-8.59482e-06,0.777736,-1.34589e-05,0.628591,-0.628591,-1.73188e-07,0.777736
3585193,-1.42338e-05,-1,-1.50219e-05,0.772877,-2.05332e-05,0.634555,-0.634555,-2.57796e-06,0.772877
3594871,-4.12441e-05,-1,-3.43761e-05,0.767983,-5.36916e-05,0.64047,-0.64047,1.53639e-08,0.767983
3605103,-3.17268e-05,-1,-2.82326e-05,0.762957,-4.24571e-05,0.646449,-0.646449,-1.03044e-06,0.762957
3615025,-2.88596e-05,-1,-2.19732e-05,0.757751,-3.62069e-05,0.652543,-0.652543,2.18192e-06,0.757751
3624951,-2.43182e-05,-1,-2.21794e-05,0.752436,-3.29067e-05,0.658666,-0.658666,-6.70983e-07,0.752436
3634773,-2.48953e-05,-1,-2.23811e-05,0.747152,-3.34762e-05,0.664653,-0.664653,-1.75303e-07,0.747152
3645030,-3.87387e-05,-1,-3.59915e-05,0.741847,-5.2873e-05,0.670569,-0.670569,-7.23183e-07,0.741847
3654799,-5.32998e-05,-1,-4.98372e-05,0.736475,-7.29671e-05,0.676464,-0.676464,-6.48451e-07,0.736475
3665023,-5.40596e-05,-1,-5.02593e-05,0.731171,-7.38134e-05,0.682194,-0.682194,1.30913e-07,0.731171
3675244,-5.33335e-05,-1,-5.06872e-05,0.72571,-7.35774e-05,0.688001,-0.688001,-9.06893e-08,0.72571
3685308,-4.48126e-05,-1,-4.41643e-05,0.720352,-6.29136e-05,0.693609,-0.693609,-7.314e-07,0.720352
3695262,-3.79896e-05,-1,-3.75276e-05,0.714938,-5.3399e-05,0.699188,-0.699188,-2.68023e-07,0.714938
3705069,-3.06022e-05,-1,-3.07772e-05,0.709488,-4.34011e-05,0.704717,-0.704717,-2.70136e-07,0.709488
3714762,-3.78878e-05,-1,-3.81127e-05,0.704112,-5.37406e-05,0.710089,-0.710089,6.81103e-08,0.704112
3724910,-3.78402e-05,-1,-3.84071e-05,0.698536,-5.39159e-05,0.715574,-0.715574,2.4874e-07,0.698536
3735186,-4.34655e-05,-1,-4.59053e-05,0.692984,-6.32165e-05,0.720953,-0.720953,-4.7508e-07,0.692984
3744731,-4.2901e-05,-1,-4.62492e-05,0.687321,-6.30801e-05,0.726354,-0.726354,-6.26667e-07,0.687321
3755189,-4.32995e-05,-1,-4.65953e-05,0.681531,-6.36079e-05,0.731789,-0.731789,-7.00504e-08,0.681531
3764769,-4.33204e-05,-1,-4.69304e-05,0.675837,-6.38676e-05,0.737051,-0.737051,2.12024e-07,0.675837
3774904,-2.2983e-05,-1,-2.49954e-05,0.670073,-3.39542e-05,0.742295,-0.742295,3.1141e-07,0.670073
3785259,-8.96391e-06,-1,-1.02196e-05,0.664348,-1.35936e-05,0.747423,-0.747423,-8.95701e-08,0.664348
3795131,-1.56801e-06,-1,-2.76421e-06,0.658509,-3.11282e-06,0.752573,-0.752573,-6.40215e-07,0.658509
3804960,-1.22254e-06,-1,-2.78318e-06,0.652544,-2.90672e-06,0.757751,-0.757751,-8.89769e-07,0.652544
3815068,-8.386e-06,-1,-1.043e-05,0.646618,-1.33787e-05,0.762814,-0.762814,-3.47288e-07,0.646618
3825172,-8.49501e-06,-1,-1.04995e-05,0.640575,-1.35042e-05,0.767896,-0.767896,-2.02459e-07,0.640575
3835231,-7.51355e-06,-1,-1.0568e-05,0.634531,-1.29355e-05,0.772898,-0.772898,-8.98508e-07,0.634531
3844764,-1.14573e-06,-1,-2.85733e-06,0.628401,-2.94267e-06,0.777889,-0.777889,-9.04304e-07,0.628401
3855121,-1.15901e-06,-1,-2.87563e-06,0.622188,-2.97236e-06,0.782868,-0.782868,-8.81837e-07,0.622188
3865074,3.92169e-06,-1,4.98359e-06,0.616055,6.34157e-06,0.787703,-0.787703,-1.89644e-08,0.616055
3874997,4.15725e-06,-1,5.01466e-06,0.609727,6.50946e-06,0.792612,-0.792612,-2.3751e-07,0.609727
3884908,-1.28182e-06,-1,-2.92908e-06,0.603452,-3.10916e-06,0.797399,-0.797399,-7.45433e-07,0.603452
3894926,-1.79743e-06,-1,-2.94684e-06,0.596995,-3.43715e-06,0.802245,-0.802245,-3.17266e-07,0.596995
3905186,-8.50753e-07,-1,-2.96443e-06,0.590488,-2.89479e-06,0.807047,-0.807047,-1.06386e-06,0.590488
3914841,-1.71402e-06,-1,-2.98147e-06,0.584114,-3.42116e-06,0.811672,-0.811672,-3.50297e-07,0.584114
3925102,-1.86979e-06,-1,-2.99866e-06,0.577544,-3.52787e-06,0.81636,-0.81636,-2.05439e-07,0.577544
3934727,-1.21093e-06,-1,-3.01535e-06,0.57108,-3.16683e-06,0.820895,-0.820895,-7.27959e-07,0.57108
3945001,3.77564e-06,-1,5.22212e-06,0.564555,6.44187e-06,0.825395,-0.825395,-1.68215e-07,0.564555
3955062,4.65695e-06,-1,5.25016e-06,0.558027,6.9554e-06,0.829822,-0.829822,-9.34705e-07,0.558027
3965230,3.72985e-06,-1,5.2771e-06,0.55164,6.45907e-06,0.834082,-0.834082,-1.99947e-07,0.55164
3975154,-1.97843e-06,-1,-3.07934e-06,0.545156,-3.66007e-06,0.838335,-0.838335,-2.01339e-08,0.545156
3984831,-1.04399e-06,-1,-3.09467e-06,0.538704,-3.16965e-06,0.842495,-0.842495,-7.87557e-07,0.538704
3995135,-1.45146e-06,-1,-3.10985e-06,0.53217,-3.40534e-06,0.846638,-0.846638,-4.26109e-07,0.53217
4004988,4.4154e-06,-1,5.38281e-06,0.525509,6.89996e-06,0.850788,-0.850788,-9.27854e-07,0.525509
4015128,4.01442e-06,-1,5.40813e-06,0.518957,6.70619e-06,0.8548,-0.8548,-6.24943e-07,0.518957
4024923,2.73759e-06,-1,5.43365e-06,0.512259,6.06894e-06,0.858831,-0.858831,4.32312e-07,0.512259
4034793,4.03781e-06,-1,5.4584e-06,0.50563,6.75087e-06,0.86275,-0.86275,-7.23688e-07,0.50563
4044913,3.45601e-06,-1,5.48321e-06,0.498891,6.47628e-06,0.866665,-0.866665,-2.59678e-07,0.498891
4054993,-6.92977e-07,-1,-3.19767e-06,0.492082,-3.12473e-06,0.870549,-0.870549,-9.70246e-07,0.492082
4065296,3.38245e-06,-1,5.53161e-06,0.485362,6.47807e-06,0.874314,-0.874314,-2.72495e-07,0.485362
4074870,2.65607e-06,-1,5.5554e-06,0.478523,6.14905e-06,0.878075,-0.878075,3.26163e-07,0.478523
4085194,3.78749e-06,-1,5.57858e-06,0.471728,6.70554e-06,0.881744,-0.881744,-7.08022e-07,0.471728
4094929,3.67207e-06,-1,5.60172e-06,0.464846,6.66667e-06,0.885392,-0.885392,-6.47286e-07,0.464846
4105138,5.06552e-06,-1,5.62489e-06,0.457806,7.31985e-06,0.889052,-0.889052,-1.9284e-06,0.457806
4114867,4.08641e-06,-1,5.64749e-06,0.450778,6.88322e-06,0.892636,-0.892636,-1.10191e-06,0.450778
4125096,2.84234e-06,-1,5.67041e-06,0.443555,6.34282e-06,0.896247,-0.896247,-3.2303e-08,0.443555
4135200,3.42001e-06,-1,5.69264e-06,0.436372,6.61444e-06,0.899766,-0.899766,-5.93096e-07,0.436372
4145250,3.54223e-06,-1,5.71465e-06,0.429177,6.68183e-06,0.90322,-0.90322,-7.46812e-07,0.429177
4154868,4.34719e-06,-1,5.73651e-06,0.421925,7.03508e-06,0.906631,-0.906631,-1.52092e-06,0.421925
4165050,2.97176e-06,-1,5.75725e-06,0.414791,6.47128e-06,0.909917,-0.909917,-3.16005e-07,0.414791
4175064,2.80525e-06,-1,5.7786e-06,0.407403,6.42017e-06,0.913249,-0.913249,-2.07674e-07,0.407403
4184902,3.19163e-06,-1,5.79883e-06,0.400276,6.59155e-06,0.916395,-0.916395,-6.03666e-07,0.400276
4195285,3.05079e-06,-1,5.81855e-06,0.393159,6.54943e-06,0.91947,-0.91947,-5.17491e-07,0.393159
4204974,4.04916e-06,-1,5.83787e-06,0.386187,6.94871e-06,0.922421,-0.922421,-1.48052e-06,0.386187
4215282,3.06096e-06,-1,5.85452e-06,0.379621,6.57827e-06,0.925142,-0.925142,-6.09318e-07,0.379621
4224959,2.8268e-06,-1,5.87151e-06,0.372928,6.50213e-06,0.92786,-0.92786,-4.33226e-07,0.372928
4235249,3.09681e-06,-1,5.88794e-06,0.366358,6.61311e-06,0.930474,-0.930474,-7.2441e-07,0.366358
4245067,2.87595e-06,-1,5.90375e-06,0.359846,6.54317e-06,0.933012,-0.933012,-5.58855e-07,0.359846
4254952,2.89322e-06,-1,5.91982e-06,0.353109,6.5601e-06,0.935582,-0.935582,-6.165e-07,0.353109
4265275,3.4154e-06,-1,5.93462e-06,0.346623,6.75056e-06,0.938005,-0.938005,-1.14659e-06,0.346623
4275009,3.56486e-06,-1,5.94971e-06,0.339929,6.80721e-06,0.940451,-0.940451,-1.3301e-06,0.339929
4285309,3.72536e-06,-1,5.96496e-06,0.333104,6.86524e-06,0.94289,-0.94289,-1.52565e-06,0.333104
4295106,2.8212e-06,-1,5.97927e-06,0.32658,6.57277e-06,0.945169,-0.945169,-7.13798e-07,0.32658
4304745,2.15485e-06,-1,5.99415e-06,0.319746,6.36848e-06,0.947503,-0.947503,-1.2512e-07,0.319746
4315214,2.83103e-06,-1,6.00833e-06,0.312962,6.59251e-06,0.949766,-0.949766,-8.08433e-07,0.312962
4324890,2.72958e-06,-1,6.0218e-06,0.306393,6.56851e-06,0.951905,-0.951905,-7.5326e-07,0.306393
4334762,2.06384e-06,-1,6.03561e-06,0.299675,6.3767e-06,0.954041,-0.954041,-1.60269e-07,0.299675
4345037,2.28635e-06,-1,6.04824e-06,0.293186,6.45278e-06,0.956055,-0.956055,-4.12615e-07,0.293186
4354754,2.8574e-06,-1,6.06027e-06,0.286841,6.62523e-06,0.957978,-0.957978,-9.98996e-07,0.286841
4365051,2.20499e-06,-1,6.07262e-06,0.280327,6.44725e-06,0.959905,-0.959905,-4.14263e-07,0.280327
4374819,2.66842e-06,-1,6.08398e-06,0.274018,6.58231e-06,0.961724,-0.961724,-8.9916e-07,0.274018
4385250,2.73702e-06,-1,6.09505e-06,0.267813,6.60541e-06,0.963471,-0.963471,-1.0047e-06,0.267813
4395106,2.12199e-06,-1,6.1061e-06,0.261528,6.44855e-06,0.965196,-0.965196,-4.51223e-07,0.261528
4405100,2.27574e-06,-1,6.11621e-06,0.255512,6.49467e-06,0.966806,-0.966806,-6.37436e-07,0.255512
4414731,2.48981e-06,-1,6.12612e-06,0.249566,6.55365e-06,0.968358,-0.968358,-8.82158e-07,0.249566
4425164,1.81598e-06,-1,6.13618e-06,0.24345,6.39366e-06,0.969913,-0.969913,-2.67489e-07,0.24345
4435097,2.34224e-06,-1,6.14528e-06,0.237608,6.52582e-06,0.971361,-0.971361,-8.14991e-07,0.237608
4444936,2.49842e-06,-1,6.15394e-06,0.231978,6.56564e-06,0.972721,-0.972721,-1.0027e-06,0.231978
4455233,1.98227e-06,-1,6.16268e-06,0.226174,6.45132e-06,0.974087,-0.974087,-5.37062e-07,0.226174
4465297,2.14995e-06,-1,6.17093e-06,0.220485,6.49309e-06,0.97539,-0.97539,-7.36447e-07,0.220485
4475154,2.77518e-06,-1,6.17837e-06,0.215114,6.63071e-06,0.976589,-0.976589,-1.38116e-06,0.215114
4485003,1.31422e-06,-1,6.18616e-06,0.209606,6.3242e-06,0.977786,-0.977786,1.16253e-08,0.209606
4495205,1.15946e-06,-1,6.19353e-06,0.204093,6.29981e-06,0.978951,-0.978951,1.29007e-07,0.204093
4504851,2.19233e-06,-1,6.20037e-06,0.198769,6.51242e-06,0.980046,-0.980046,-9.16145e-07,0.198769
4515231,1.82286e-06,-1,6.20723e-06,0.193397,6.44258e-06,0.981121,-0.981121,-5.87989e-07,0.193397
4524978,1.7755e-06,-1,6.21413e-06,0.187831,6.43702e-06,0.982201,-0.982201,-5.7669e-07,0.187831
4535266,1.99303e-06,-1,6.22059e-06,0.182412,6.47977e-06,0.983222,-0.983222,-8.24875e-07,0.182412
4545105,2.05562e-06,-1,6.22655e-06,0.177161,6.49224e-06,0.984182,-0.984182,-9.20003e-07,0.177161
4554779,1.43503e-06,-1,6.23265e-06,0.171873,6.38654e-06,0.985119,-0.985119,-3.42447e-07,0.171873
4565095,1.41328e-06,-1,6.23844e-06,0.166557,6.3867e-06,0.986032,-0.986032,-3.54474e-07,0.166557
4574751,2.24527e-06,-1,6.24352e-06,0.161675,6.52438e-06,0.986844,-0.986844,-1.20631e-06,0.161675
4585174,1.48465e-06,-1,6.24833e-06,0.157006,6.40394e-06,0.987598,-0.987598,-4.85216e-07,0.157006
4594996,1.26249e-06,-1,6.2531e-06,0.152209,6.3724e-06,0.988348,-0.988348,-2.96007e-07,0.152209
4605204,1.48444e-06,-1,6.2576e-06,0.147488,6.40811e-06,0.989064,-0.989064,-5.45281e-07,0.147488
4615053,1.75522e-06,-1,6.2618e-06,0.142922,6.44838e-06,0.989734,-0.989734,-8.4225e-07,0.142922
4624852,1.5349e-06,-1,6.26587e-06,0.138416,6.41801e-06,0.990374,-0.990374,-6.52828e-07,0.138416
4635046,1.39772e-06,-1,6.26995e-06,0.133782,6.40057e-06,0.991011,-0.991011,-5.46351e-07,0.133782
4645151,1.84776e-06,-1,6.27384e-06,0.129136,6.45992e-06,0.991627,-0.991627,-1.02212e-06,0.129136
4655093,1.02793e-06,-1,6.27747e-06,0.1246,6.35663e-06,0.992207,-0.992207,-2.37745e-07,0.1246
4664943,1.21682e-06,-1,6.28083e-06,0.120334,6.38161e-06,0.992734,-0.992734,-4.52179e-07,0.120334
4675223,9.02155e-07,-1,6.28406e-06,0.116061,6.34629e-06,0.993242,-0.993242,-1.66724e-07,0.116061
4684988,1.17544e-06,-1,6.28708e-06,0.111918,6.37913e-06,0.993717,-0.993717,-4.6442e-07,0.111918
4695090,1.15085e-06,-1,6.28978e-06,0.108031,6.3773e-06,0.994148,-0.994148,-4.64624e-07,0.108031
4705129,9.23089e-07,-1,6.29232e-06,0.104225,6.35426e-06,0.994554,-0.994554,-2.62246e-07,0.104225
4715111,1.6062e-06,-1,6.29478e-06,0.100437,6.42427e-06,0.994943,-0.994943,-9.65844e-07,0.100437
4725155,1.28242e-06,-1,6.29722e-06,0.0966276,6.39167e-06,0.995321,-0.995321,-6.67937e-07,0.0966276
4734823,1.46205e-06,-1,6.29951e-06,0.0928255,6.40802e-06,0.995682,-0.995682,-8.7098e-07,0.0928255
4744877,1.15064e-06,-1,6.30163e-06,0.0890677,6.37907e-06,0.996026,-0.996026,-5.84798e-07,0.0890677
4754918,9.23832e-07,-1,6.30369e-06,0.0854117,6.35956e-06,0.996346,-0.996346,-3.82048e-07,0.0854117
4765250,8.77851e-07,-1,6.30555e-06,0.0819295,6.35627e-06,0.996638,-0.996638,-3.5829e-07,0.0819295
4775338,8.44084e-07,-1,6.30731e-06,0.07847,6.3541e-06,0.996916,-0.996916,-3.46546e-07,0.07847
4785081,8.46843e-07,-1,6.30894e-06,0.0751253,6.35474e-06,0.997174,-0.997174,-3.70488e-07,0.0751253
4795315,1.11407e-06,-1,6.31043e-06,0.0719007,6.3742e-06,0.997412,-0.997412,-6.57463e-07,0.0719007
4805058,9.74441e-07,-1,6.31184e-06,0.0687837,6.36391e-06,0.997632,-0.997632,-5.37981e-07,0.0687837
4815154,8.10949e-07,-1,6.31313e-06,0.0656667,6.35276e-06,0.997842,-0.997842,-3.94637e-07,0.0656667
4825411,1.12678e-06,-1,6.31438e-06,0.0625448,6.37249e-06,0.998042,-0.998042,-7.2964e-07,0.0625448
4835266,6.7545e-07,-1,6.3156e-06,0.0594218,6.34458e-06,0.998233,-0.998233,-2.98971e-07,0.0594218
4844974,4.63467e-07,-1,6.3168e-06,0.0562065,6.33286e-06,0.998419,-0.998419,-1.07689e-07,0.0562065
4855070,1.18766e-06,-1,6.31787e-06,0.0532348,6.37214e-06,0.998582,-0.998582,-8.49641e-07,0.0532348
4865172,3.19006e-07,-1,6.31877e-06,0.0504215,6.32682e-06,0.998728,-0.998728,1.1432e-12,0.0504215
4874988,9.73421e-07,-1,6.3196e-06,0.0477873,6.35889e-06,0.998858,-0.998858,-6.70312e-07,0.0477873
4885345,8.85697e-07,-1,6.32033e-06,0.045291,6.35396e-06,0.998974,-0.998974,-5.98534e-07,0.045291
4895212,1.13484e-06,-1,6.32098e-06,0.0429845,6.36392e-06,0.999076,-0.999076,-8.62091e-07,0.0429845
4904928,9.29091e-07,-1,6.32155e-06,0.0407807,6.35418e-06,0.999168,-0.999168,-6.70521e-07,0.0407807
4915256,1.09491e-06,-1,6.32209e-06,0.0385756,6.35962e-06,0.999256,-0.999256,-8.50216e-07,0.0385756
4925040,1.09323e-06,-1,6.32262e-06,0.0364066,6.35823e-06,0.999337,-0.999337,-8.62317e-07,0.0364066
4934925,1.13956e-06,-1,6.32311e-06,0.0342475,6.35842e-06,0.999413,-0.999413,-9.22338e-07,0.0342475
4944920,7.42635e-07,-1,6.32354e-06,0.0321451,6.34414e-06,0.999483,-0.999483,-5.38981e-07,0.0321451
4954983,3.94266e-07,-1,6.32393e-06,0.0301236,6.33294e-06,0.999546,-0.999546,-2.03587e-07,0.0301236
4964958,4.65732e-07,-1,6.32429e-06,0.0281504,6.3349e-06,0.999604,-0.999604,-2.87516e-07,0.0281504
4974948,5.13892e-07,-1,6.32461e-06,0.0262806,6.33593e-06,0.999655,-0.999655,-3.475e-07,0.0262806
4985022,4.42629e-07,-1,6.3249e-06,0.0244989,6.33385e-06,0.9997,-0.9997,-2.87544e-07,0.0244989
4995224,5.26965e-07,-1,6.32518e-06,0.0226837,6.3355e-06,0.999743,-0.999743,-3.83351e-07,0.0226837
5004958,8.99722e-07,-1,6.32541e-06,0.0209936,6.34291e-06,0.99978,-0.99978,-7.66731e-07,0.0209936
5014740,3.13668e-07,-1,6.32563e-06,0.0192876,6.3305e-06,0.999814,-0.999814,-1.91604e-07,0.0192876
5025083,8.42937e-07,-1,6.32583e-06,0.0176815,6.33974e-06,0.999844,-0.999844,-7.30955e-07,0.0176815
5034875,2.93747e-07,-1,6.32598e-06,0.0161388,6.32989e-06,0.99987,-0.99987,-1.91615e-07,0.0161388
5044906,1.76325e-07,-1,6.32611e-06,0.0146275,6.32801e-06,0.999893,-0.999893,-8.37712e-08,0.0146275
5054833,1.91267e-07,-1,6.32623e-06,0.0131832,6.3282e-06,0.999913,-0.999913,-1.07851e-07,0.0131832
