time,fx,fy,fz,tx,ty,tz
3361129,1.75378,1.99546,0.302728,0.155535,-1.41529,0.013201
3362579,0.642825,1.57989,0.251009,0.173488,-1.49992,0.020864
3364003,0.954879,1.96585,0.249841,0.151502,-1.49091,0.016413
3365435,1.99632,2.23094,-0.557655,0.12956,-1.41764,0.032181
3366877,1.86179,2.729,-0.913478,0.092559,-1.44735,0.023455
3368317,2.62348,2.91634,-0.333239,0.086995,-1.38647,0.027458
3369749,2.40111,2.22507,-0.101798,0.112501,-1.41275,0.035893
3371165,2.6841,1.37996,-0.038806,0.162467,-1.4082,0.038418
3372623,3.19937,1.15376,-0.315184,0.188223,-1.35329,0.042212
3374015,2.56061,2.34799,-0.269881,0.103831,-1.41818,0.032475
3375450,2.39355,2.38975,-0.294823,0.094215,-1.39572,0.042936
3376872,1.40125,1.9386,-0.557399,0.131329,-1.47939,0.039997
3378353,1.51598,2.44571,0.464254,0.099793,-1.45181,0.044647
3379735,0.679384,1.78262,0.76034,0.121449,-1.50259,0.052585
3381159,0.244409,1.4985,0.46943,0.154469,-1.53046,0.047584
3382627,0.031578,2.37706,0.481754,0.105266,-1.52524,0.050175
3384022,-0.662977,2.8831,0.304774,0.068763,-1.59672,0.044322
3385524,0.125615,2.43035,0.017201,0.088778,-1.53022,0.057173
3386926,0.597442,2.20005,-0.131059,0.106463,-1.53977,0.052688
3388310,2.35002,2.5189,0.301654,0.090933,-1.42536,0.058299
3389770,3.05629,2.65362,0.561674,0.078818,-1.36789,0.062227
3391247,2.01818,2.47498,0.695188,0.087402,-1.43854,0.055489
3392661,1.02746,1.82662,0.276516,0.124946,-1.48961,0.056071
3394083,0.345245,1.47256,0.171354,0.1364,-1.55834,0.052718
3395542,1.73224,1.22704,-0.444442,0.143484,-1.47075,0.060998
3396949,3.08011,1.05539,-0.673581,0.173795,-1.40498,0.054414
3398392,4.60112,2.02418,0.10666,0.104827,-1.29783,0.05246
3399807,4.12486,2.19763,0.454306,0.091131,-1.31748,0.050728
3401242,2.67535,1.34203,0.639902,0.150907,-1.39508,0.046522
3402679,1.10948,0.882285,0.59392,0.178621,-1.47558,0.050165
3404117,0.094745,1.034,0.180237,0.167757,-1.55518,0.047071
3405533,0.506455,1.11949,-0.20882,0.160874,-1.5202,0.051036
3406970,1.58055,1.88796,-0.657811,0.131991,-1.47297,0.039775
3408424,3.04911,3.02935,0.098883,0.062551,-1.37329,0.04214
3409816,3.24185,2.2893,0.420964,0.097658,-1.36206,0.047447
3411231,2.9062,1.55004,0.658729,0.149357,-1.37667,0.051502
3412698,2.34556,1.45056,0.343427,0.153086,-1.42634,0.043739
3414138,2.50317,1.89639,-0.041199,0.126478,-1.40475,0.047949
3415540,2.60603,2.53758,-0.439296,0.084917,-1.4089,0.044711
3416983,3.17906,2.47056,-0.816764,0.09423,-1.38075,0.038999
3418432,3.76332,2.42087,-0.101961,0.099291,-1.33377,0.042676
3419857,3.75738,1.9877,0.13475,0.110196,-1.34649,0.044421
3421275,4.20244,1.08897,-0.092311,0.172874,-1.30817,0.051655
3422677,3.82531,1.39065,-0.083249,0.159189,-1.32997,0.038493
3424129,3.30803,2.39009,0.006111,0.092304,-1.35828,0.036797
3425597,2.68961,2.05248,-0.00191,0.117944,-1.38759,0.037663
3427034,2.17116,1.78819,0.052641,0.128492,-1.43378,0.031752
3428441,2.6225,2.05591,0.621024,0.12676,-1.3781,0.041005
3429885,1.9334,1.95391,0.848034,0.127211,-1.43937,0.033988
3431328,2.15883,2.052,0.546962,0.119865,-1.40751,0.035158
3432764,1.5984,2.46062,0.224277,0.103531,-1.44767,0.03247
3434199,1.49438,3.12133,0.049053,0.053737,-1.46933,0.030172
3435621,2.10504,2.62855,-0.090314,0.093807,-1.42647,0.040406
3437053,2.84368,2.45933,-0.331295,0.098624,-1.42446,0.033809
3438488,5.02432,3.00293,0.375944,0.073553,-1.26222,0.041302
3439933,4.72712,3.38554,0.559134,0.041222,-1.29541,0.044507
3441346,3.92609,2.97588,0.48311,0.064902,-1.32978,0.040008
3442774,2.56834,2.46172,0.178858,0.098678,-1.42267,0.038067
3444218,2.5484,2.85963,-0.031279,0.067607,-1.43372,0.03998
3445644,3.63061,2.22109,-0.112809,0.104152,-1.37152,0.046302
3447064,4.56093,2.4028,-0.374184,0.094397,-1.32445,0.038023
3448509,5.13597,2.9716,0.492318,0.05632,-1.27601,0.039872
3449933,4.31601,2.75978,0.737244,0.075437,-1.32408,0.036685
3451373,3.10759,2.07681,0.888873,0.108567,-1.3841,0.04118
3452770,2.01812,1.79925,0.737028,0.135577,-1.44544,0.039023
3454238,1.21378,2.09506,0.620945,0.112104,-1.50757,0.035668
3455668,1.53251,2.30346,0.468592,0.107514,-1.46775,0.035405
3457102,1.5574,2.76424,0.504713,0.069914,-1.49699,0.029737
3458522,2.49285,2.94781,0.852525,0.075896,-1.40736,0.03648
3459956,1.90704,2.57522,1.24252,0.08641,-1.45827,0.039799
3461387,1.30572,2.24058,1.15522,0.101041,-1.48717,0.040287
3462828,1.23865,1.62122,0.36843,0.144841,-1.51807,0.032933
3464243,2.74736,2.84379,0.46152,0.075556,-1.41559,0.034691
3465675,3.19063,3.15624,0.115435,0.045417,-1.39477,0.040251
3467114,3.62296,2.26266,0.021487,0.107739,-1.38523,0.029062
3468552,4.01606,2.09264,0.631736,0.115559,-1.34394,0.032224
3469967,3.41785,1.9995,0.72372,0.110476,-1.38125,0.038495
3471402,3.0556,1.31373,0.545806,0.155288,-1.39456,0.035786
3472840,2.37261,1.35261,0.059727,0.168978,-1.44625,0.029136
3474283,2.21085,2.21994,0.24879,0.097577,-1.43606,0.031622
3475697,1.93957,1.64098,0.28692,0.13545,-1.46105,0.026986
3477135,2.25508,1.02541,0.070215,0.168481,-1.44501,0.0249
3478572,2.79049,1.51292,0.7237,0.147721,-1.38437,0.034193
3480003,1.89549,1.5398,1.0441,0.143203,-1.44521,0.028919
3481421,1.31856,1.45356,0.868455,0.14777,-1.45931,0.024786
3482867,0.460471,1.67534,0.320486,0.138605,-1.51921,0.024999
3484297,0.221961,1.93945,0.527041,0.115979,-1.53666,0.027918
3485739,0.621174,1.54741,0.228364,0.14123,-1.50752,0.029729
3487152,1.58095,1.41484,-0.11998,0.156502,-1.49094,0.022814
3488592,3.55883,2.1901,0.388131,0.110687,-1.32591,0.027769
3490041,3.14723,2.57638,0.387074,0.07502,-1.37902,0.028862
3491462,3.09535,1.94579,0.262074,0.118294,-1.35778,0.029378
3492884,1.87937,1.70667,-0.234258,0.136682,-1.45361,0.029569
3494321,2.35744,1.9588,-0.036162,0.11575,-1.4313,0.031625
3495759,3.53437,1.48871,-0.522145,0.144863,-1.35011,0.035325
3497195,4.22802,1.55848,-0.606784,0.135022,-1.33988,0.024906
3498615,5.00939,2.41147,0.351107,0.087518,-1.25096,0.02726
3500049,3.32746,2.07281,0.421091,0.109187,-1.36381,0.026248
3501489,2.68153,1.19415,0.611524,0.163362,-1.3871,0.026899
3502926,1.45667,1.18299,0.379356,0.16692,-1.46549,0.024747
3504362,1.21675,1.7393,0.41573,0.130634,-1.49183,0.028192
3505783,2.21696,1.53905,-0.044231,0.153771,-1.42904,0.019526
3507216,3.03407,2.29517,-0.08356,0.108907,-1.40187,0.017341
3508654,4.1075,2.95398,0.707781,0.062816,-1.30996,0.020586
3510098,3.28126,2.10416,0.779366,0.1229,-1.37433,0.024108
3511503,2.98936,1.48568,0.659808,0.163155,-1.40375,0.015192
3512940,3.1735,2.21623,0.982958,0.119373,-1.38115,0.023053
3514379,3.17372,2.55604,0.770164,0.096383,-1.40539,0.021281
3515820,3.97661,2.26361,0.340939,0.126402,-1.35197,0.015134
3517237,4.15348,2.84902,0.579805,0.08616,-1.35906,0.015143
3518674,4.64172,2.84945,0.97661,0.08245,-1.31815,0.020479
3520109,4.57958,1.86237,0.836974,0.143262,-1.33109,0.020587
3521549,4.85068,1.93027,0.921152,0.135994,-1.30885,0.019552
3522965,4.25361,2.70554,1.09332,0.086363,-1.34899,0.02282
3524402,3.70254,2.30411,1.05377,0.112669,-1.38549,0.017723
3525840,3.59619,1.99102,0.983038,0.129727,-1.3837,0.022256
3527281,3.34952,2.25305,1.28402,0.111068,-1.4153,0.020953
3528694,3.54329,2.14109,1.5715,0.122901,-1.37887,0.025494
3530132,3.06875,2.13006,1.51405,0.119476,-1.41248,0.024528
3531570,2.60348,2.58563,1.64785,0.081402,-1.42659,0.026929
3533006,2.04156,2.60522,1.48079,0.094098,-1.48105,0.025112
3534423,2.27944,2.58138,1.38917,0.08159,-1.45607,0.038444
3535826,2.69718,2.0907,0.995291,0.116197,-1.45984,0.034328
3537263,4.52384,2.62715,1.00719,0.084847,-1.3484,0.0366
3538702,5.07517,3.52255,1.37476,0.021391,-1.30231,0.039992
3540148,4.71286,3.20453,1.02798,0.044001,-1.3333,0.039575
3541584,4.01776,2.80017,1.1764,0.072707,-1.35693,0.042578
3543027,3.09997,2.85613,1.08482,0.05423,-1.43935,0.042089
3544460,3.87838,2.5069,0.779881,0.071979,-1.37108,0.054285
3545880,4.41539,2.04205,0.390225,0.109141,-1.37546,0.043334
3547319,5.7104,3.24039,0.66769,0.024926,-1.28013,0.047127
3548760,5.50319,3.22993,1.08908,0.025147,-1.27356,0.048625
3550196,4.18593,2.61565,1.35608,0.072269,-1.35929,0.0455
3551606,3.20553,2.10042,1.68094,0.094336,-1.3879,0.048774
3553043,1.73375,2.14661,1.57597,0.091932,-1.49507,0.048593
3554485,1.83473,2.0909,1.45133,0.093501,-1.47478,0.047871
3555922,1.99707,2.16823,0.996894,0.096775,-1.48856,0.039067
3557342,3.06751,3.03001,1.19297,0.039194,-1.4147,0.042295
3558746,3.41614,2.89003,1.74781,0.054692,-1.37897,0.042631
3560177,2.76057,2.05081,1.48608,0.100952,-1.44222,0.04008
3561651,3.06462,2.06463,1.63174,0.107287,-1.40281,0.038448
3563066,2.51327,2.66776,1.43405,0.070657,-1.45468,0.040655
3564473,3.00623,2.72268,0.991269,0.067245,-1.43057,0.038594
3565911,3.66705,2.74947,1.1424,0.072802,-1.38223,0.037505
3567346,3.59476,2.99548,1.23999,0.054557,-1.4187,0.032876
3568764,4.33945,2.35397,1.53829,0.092905,-1.34459,0.042927
3570200,3.86772,1.98098,1.32003,0.123383,-1.40523,0.029055
3571642,4.38347,2.42563,1.25089,0.08352,-1.34438,0.036097
3573070,3.54383,2.4281,1.22689,0.092231,-1.41818,0.027005
3574490,3.49436,2.46329,1.1503,0.090505,-1.41331,0.027137
3575932,3.12371,2.09334,1.28645,0.112137,-1.43952,0.029273
3577365,3.28731,-0.690793,-0.049937,0.167886,-1.45821,0.009148
3578806,4.21471,-0.758184,-4.43899,0.290794,-1.34945,0.04425
3580216,3.81847,-0.201848,1.45544,0.270337,-1.39908,-0.07589
3581655,2.4861,5.58249,5.01228,-0.014016,-1.45686,0.024774
3583099,0.474973,9.67416,5.24849,-0.224582,-1.5621,0.030349
3584529,-1.0528,11.5913,0.701836,-0.357494,-1.68443,0.063379
3585951,-1.29892,11.1515,-0.614908,-0.329859,-1.67752,0.071607
3587385,0.160661,9.75465,1.54832,-0.327071,-1.63746,0.066473
3588822,2.99291,6.10256,2.49471,-0.095035,-1.45301,0.063985
3590258,2.94982,4.42863,2.90041,-0.065234,-1.50084,0.096529
3591698,3.97912,1.54571,3.19633,0.100742,-1.37336,0.074651
3593111,2.3742,-0.346015,2.31987,0.222832,-1.57754,0.076477
3594555,3.84297,0.846646,2.70927,0.138001,-1.40171,0.069811
3595991,3.08384,2.82278,2.60775,0.056482,-1.53288,0.080355
3597405,4.64505,4.92438,0.728262,-0.102993,-1.37208,0.094808
3598865,2.98173,4.35961,1.65088,-0.080395,-1.50306,0.0972
3600282,2.27009,2.24969,1.91548,0.016252,-1.52297,0.096453
3601717,1.23348,-0.642263,4.33489,0.205103,-1.57882,0.092756
3603155,0.272894,-2.65554,3.80942,0.303632,-1.66725,0.087908
3604573,1.04808,-4.10205,3.06337,0.380225,-1.58279,0.084621
3606016,1.066,-3.63908,2.86501,0.379561,-1.64992,0.043597
3607451,3.30955,-1.45726,3.54231,0.277455,-1.48076,0.024746
3608884,3.75007,-0.183022,3.12633,0.245047,-1.46443,0.027581
3610307,3.81172,1.7628,2.57697,0.134495,-1.44147,0.030459
3611738,2.44118,3.39895,2.27972,0.054441,-1.52963,0.027045
3613177,1.77635,4.57446,1.75438,-0.005759,-1.56437,0.044169
3614614,1.71467,5.61636,2.04316,-0.070794,-1.5661,0.032072
3616047,2.12499,4.57714,1.75962,-0.013473,-1.56757,0.039993
3617469,3.07992,2.50809,2.10371,0.076679,-1.47456,0.045066
3618912,2.81958,-1.00286,2.56925,0.254028,-1.52736,0.035075
3620348,3.65336,-3.78501,2.95585,0.425991,-1.4482,0.028001
3621759,3.75538,-4.28703,3.46942,0.44474,-1.48022,0.010402
3623199,5.10978,-4.42867,2.78549,0.477029,-1.36541,-0.002088
3624639,4.81777,-3.26716,2.1593,0.407919,-1.39754,-0.012327
3626076,4.66791,-2.33907,2.18221,0.36383,-1.40247,-0.023187
3627488,4.32632,-1.93082,2.6287,0.367777,-1.40698,-0.015806
3628926,3.76651,-1.23881,2.83835,0.33248,-1.4377,-0.0193
3630371,3.50729,-0.228645,2.93227,0.292426,-1.43779,-0.019377
3631808,2.76565,0.097875,2.54362,0.282367,-1.47397,-0.026817
3633218,1.90225,0.46497,2.3466,0.248361,-1.53921,-0.03671
3634660,2.47298,0.375033,2.62258,0.268288,-1.49826,-0.038945
3636098,3.91368,-0.077696,2.89479,0.319603,-1.45204,-0.050617
3637537,6.20566,1.24376,3.4594,0.253548,-1.28549,-0.042716
3638971,6.3048,2.05359,3.35719,0.205058,-1.29774,-0.045433
3640388,6.54345,3.59274,3.14484,0.150567,-1.25785,-0.053497
3641819,4.88304,5.61179,2.85199,0.018992,-1.36198,-0.047589
3643262,4.25833,5.97073,2.15351,0.005877,-1.4106,-0.034334
3644698,4.82625,5.60956,1.59689,0.025296,-1.37445,-0.025388
3646147,6.10196,5.61402,1.81876,0.012156,-1.32409,-0.020238
3647551,7.29533,4.61344,2.58758,0.047571,-1.21559,-0.012847
3648989,6.49664,3.48017,3.0891,0.109534,-1.28801,-0.017924
3650439,5.47095,2.67292,3.90705,0.146048,-1.31363,-0.013637
3651847,3.45807,1.52814,3.77391,0.210611,-1.44199,-0.009388
3653312,2.64279,1.15131,3.51012,0.227644,-1.48328,-0.011769
3654745,2.34236,1.81684,3.29715,0.192952,-1.52012,-0.007964
3656150,3.49512,3.09597,3.06012,0.125912,-1.45905,-0.011858
3657586,4.64452,4.44745,3.24118,0.053248,-1.39466,-0.000355
3659011,5.5327,4.9842,3.08742,0.013976,-1.33358,0.007579
3660441,5.11823,4.98739,3.09404,0.027823,-1.36835,0.006377
3661923,4.59266,5.40818,3.19005,-0.010792,-1.38231,0.018293
3663331,3.22287,5.27057,2.98793,-0.007649,-1.48237,0.018632
3664752,3.37729,4.57632,2.43443,0.035856,-1.48255,0.021611
3666176,4.44228,4.74353,3.1065,0.018178,-1.41322,0.019553
3667611,5.01428,4.37008,3.22851,0.028118,-1.40958,0.028961
3669047,5.86446,3.38553,2.93989,0.090227,-1.31623,0.030531
3670462,5.11392,3.89731,3.38305,0.053549,-1.40452,0.026064
3671904,4.99013,4.38414,3.09183,0.01835,-1.35709,0.033476
3673335,3.39011,3.82877,2.80727,0.049153,-1.48973,0.036329
3674777,3.43256,3.61432,2.89163,0.051106,-1.44949,0.038293
3676193,2.40128,2.99767,3.06261,0.077116,-1.53714,0.040829
3677637,3.11978,1.59395,3.1603,0.14898,-1.49142,0.040308
3679070,3.60202,0.733523,3.35395,0.192298,-1.43969,0.043174
3680504,3.35567,0.619368,3.53217,0.189306,-1.46636,0.033339
3681919,2.77481,-0.405053,3.75445,0.258786,-1.47998,0.028253
3683397,1.88611,-1.10928,3.50772,0.285654,-1.56443,0.021911
3684808,3.01993,-1.43905,3.20486,0.314337,-1.48343,0.021498
3686241,3.94612,-1.32843,3.06362,0.322923,-1.47078,0.007418
3687652,5.86452,-0.209279,3.23346,0.252662,-1.30784,0.009511
3689089,5.67092,0.290643,2.92516,0.234949,-1.35668,0.002737
3690521,5.93109,0.793176,3.21285,0.211553,-1.29253,-0.007889
3691981,3.88841,0.350428,3.1205,0.242614,-1.43907,-0.000968
3693393,3.65882,-0.538307,2.8588,0.283883,-1.44553,-0.007803
3694830,3.96255,-1.06042,2.75247,0.320294,-1.44193,-0.008401
3696291,5.51982,-1.09877,2.36075,0.3281,-1.36671,-0.021504
3697726,7.31716,-0.725788,3.14992,0.294036,-1.22646,-0.016936
3699140,6.93505,-0.896472,3.24474,0.322023,-1.26127,-0.027296
3700583,6.04374,-0.909057,3.85586,0.319678,-1.28279,-0.029686
3702047,3.8087,-1.67166,3.89767,0.371577,-1.4226,-0.028704
3703482,3.15402,-1.41955,3.55157,0.352815,-1.44833,-0.026602
3704863,2.99525,-0.84815,3.27446,0.321598,-1.47256,-0.029226
3706317,4.09846,-0.570198,2.75305,0.31668,-1.41508,-0.037591
3707740,5.34302,0.189107,3.18548,0.263372,-1.32618,-0.033476
3709209,5.92155,-0.469419,3.37772,0.295817,-1.30621,-0.030837
3710622,6.10263,-1.31469,3.91821,0.365337,-1.29048,-0.036683
3712032,5.68189,-1.23796,3.94814,0.349259,-1.29402,-0.026547
3713493,4.59413,-0.994636,3.64862,0.342045,-1.39435,-0.036079
3714887,5.35901,-0.223506,3.172,0.301286,-1.33011,-0.039177
3716355,5.89419,0.898808,3.0036,0.241196,-1.30869,-0.034439
3717764,6.63319,1.41034,3.21887,0.21355,-1.27394,-0.037383
3719183,6.97187,1.73353,3.22167,0.205076,-1.23116,-0.029817
3720610,6.32831,2.13142,3.49837,0.188204,-1.29755,-0.025653
3722082,6.20167,2.35635,3.39824,0.174537,-1.26185,-0.022197
3723526,5.3047,2.84219,3.3116,0.144507,-1.34577,-0.016644
3724933,5.20668,3.32497,3.42359,0.107524,-1.32195,-0.01983
3726374,4.56047,2.99159,3.38504,0.131315,-1.39214,-0.016408
3727810,5.46601,2.91067,3.77246,0.129103,-1.31602,-0.009195
3729223,5.44017,3.09155,3.89605,0.113751,-1.31656,-0.000609
3730662,4.94625,3.19956,4.03014,0.106753,-1.34182,0.000569
3732106,4.18592,3.33719,4.09725,0.105538,-1.36615,0.005891
3733536,3.0165,3.867,3.78406,0.065604,-1.47737,0.006722
3734946,3.92845,3.79152,3.35969,0.068374,-1.38785,0.015398
3736363,4.14692,3.70741,3.26511,0.078541,-1.43788,0.014297
3737795,6.2074,4.31905,3.5421,0.022675,-1.26007,0.024157
3739234,5.70149,4.10852,3.55472,0.046673,-1.3406,0.026502
3740676,6.33966,4.05572,3.81178,0.036307,-1.2567,0.024238
3742090,4.4923,3.9426,3.82973,0.046878,-1.38019,0.039457
3743531,3.91865,3.19427,3.37022,0.08106,-1.4286,0.025639
3744968,4.38745,3.42992,3.22754,0.071568,-1.39498,0.037202
3746398,5.0332,3.77376,2.5483,0.050043,-1.38829,0.028118
3747816,6.95952,4.20236,3.07782,0.020621,-1.24299,0.037083
3749261,6.5139,4.25289,3.2248,0.025626,-1.28104,0.02956
3750691,5.72773,4.4153,3.91009,-0.004223,-1.29692,0.035883
3752139,3.49228,3.14843,3.89674,0.088477,-1.43757,0.03789
3753545,2.48183,3.12907,3.63164,0.076868,-1.49082,0.038465
3754986,2.44809,3.45355,3.41233,0.055494,-1.4946,0.042958
3756427,3.04901,2.80265,2.83551,0.093369,-1.48833,0.034069
3757860,4.69556,3.35069,3.31027,0.050779,-1.35471,0.033091
3759299,4.73704,2.99321,3.48082,0.070919,-1.38672,0.039062
3760717,5.08792,1.47477,3.37181,0.162969,-1.33186,0.028983
3762152,3.99702,1.45011,3.84958,0.155326,-1.42054,0.039399
3763585,3.92321,1.09344,3.27477,0.176114,-1.42397,0.032224
3765025,4.87176,1.07279,2.82433,0.179737,-1.3823,0.031473
3766438,5.84457,1.94111,2.90155,0.122343,-1.32379,0.025692
3767880,6.48467,1.4604,2.77095,0.153924,-1.29225,0.027756
3769320,7.03453,0.796611,2.78385,0.202788,-1.25449,0.021418
3770756,6.9642,0.570811,3.12093,0.206618,-1.27834,0.02007
3772174,7.0601,-0.01842,2.86498,0.253891,-1.23779,0.020738
3773608,6.31428,0.230563,3.04139,0.241031,-1.30687,0.008103
3775049,6.11953,0.3674,3.27009,0.226658,-1.30079,-0.003837
3776487,5.80695,-0.123448,3.21021,0.267628,-1.32481,-0.003381
3777896,5.94291,-0.17646,3.86741,0.272811,-1.30293,-0.010253
3779338,5.30206,-0.42481,4.21532,0.291456,-1.32935,-0.013841
3780778,4.53973,-0.374993,4.25723,0.299525,-1.37355,-0.017541
3782211,3.74006,-0.257505,4.41715,0.302522,-1.40454,-0.022029
3783628,3.27005,-0.136949,3.92758,0.282563,-1.45981,-0.030135
3785065,4.49965,-0.531551,3.71772,0.322663,-1.37973,-0.035807
3786502,5.60021,-0.604205,3.45717,0.323509,-1.34597,-0.036427
3787939,7.3623,-0.372713,3.99386,0.316323,-1.20033,-0.046414
3789381,7.21509,-0.57856,4.03957,0.338301,-1.25558,-0.053788
3790795,7.42153,-0.630093,4.52217,0.342449,-1.17644,-0.056751
3792235,5.13348,-0.796443,4.54548,0.360696,-1.35215,-0.058305
3793666,4.85391,-1.37188,4.13051,0.399177,-1.35869,-0.06948
3795100,5.10333,-1.27627,3.8049,0.395984,-1.36052,-0.067047
3796522,6.83902,-0.720752,3.08321,0.365749,-1.27801,-0.078535
3797959,9.122,-0.130946,3.34866,0.341013,-1.11481,-0.075702
3799399,8.73447,0.411351,3.64694,0.319083,-1.15106,-0.087735
3800839,7.7966,0.202393,4.32058,0.32501,-1.16396,-0.085715
3802250,5.04083,-0.95205,4.45186,0.41235,-1.34619,-0.086718
3803688,4.24446,-0.831015,4.39822,0.392241,-1.37534,-0.088158
3805156,4.04473,-0.926394,3.99513,0.402988,-1.4058,-0.092353
3806594,5.43324,-0.196796,3.44192,0.373173,-1.33233,-0.09958
3808010,6.85295,1.0467,3.67833,0.296346,-1.22823,-0.102462
3809426,6.99679,0.864041,3.4876,0.315288,-1.24524,-0.101736
3810883,6.85087,0.232181,4.18713,0.350205,-1.21299,-0.102656
3812322,5.31158,0.044102,4.56029,0.366306,-1.32601,-0.093044
3813732,4.74777,-0.412922,4.15009,0.392984,-1.35356,-0.101367
3815177,5.2638,0.145798,3.92706,0.3589,-1.33811,-0.103303
3816633,6.33794,1.21713,3.50182,0.29165,-1.27048,-0.096858
3818052,6.9213,1.03565,3.41479,0.311942,-1.24493,-0.103723
3819443,7.59204,0.974747,3.60365,0.308286,-1.19256,-0.103705
3820901,7.05163,0.434108,4.01891,0.338066,-1.23165,-0.096456
3822347,6.68446,-0.513819,3.92035,0.394698,-1.23982,-0.099288
3823783,5.97047,0.126155,4.20566,0.359021,-1.28917,-0.099942
3825170,5.50972,0.426323,3.7471,0.329103,-1.31235,-0.099056
3826637,5.32408,0.278828,3.55596,0.350017,-1.32892,-0.09987
3828045,5.96412,0.784026,3.81262,0.314069,-1.28401,-0.099306
3829483,5.86604,0.668403,3.99305,0.315275,-1.28356,-0.091891
3830894,5.22613,0.086989,4.18026,0.355411,-1.31076,-0.095381
3832332,4.51792,0.030896,4.35561,0.354234,-1.34216,-0.089788
3833812,3.68159,0.26483,4.09782,0.33556,-1.42582,-0.093574
3835209,4.36398,-0.149719,3.63596,0.357889,-1.35891,-0.090444
3836630,4.96446,0.307209,3.47932,0.329772,-1.36276,-0.086072
3838059,6.61127,0.508723,3.55056,0.313543,-1.23616,-0.08766
3839499,6.71939,0.003534,3.87192,0.345015,-1.25898,-0.088625
3840931,7.22051,0.251509,4.27332,0.319586,-1.18817,-0.084389
3842354,5.36711,-0.509984,4.06367,0.366534,-1.32261,-0.081355
3843827,4.97469,-0.685724,3.52347,0.379622,-1.34384,-0.086371
3845264,4.7822,-0.320854,3.23086,0.342227,-1.35805,-0.078884
3846696,5.97625,-0.34351,2.61602,0.353391,-1.31203,-0.077751
3848149,7.75416,-0.075445,3.20629,0.324861,-1.16906,-0.079692
3849521,7.36923,-0.15654,3.49186,0.32891,-1.22881,-0.082683
3850977,7.24244,-0.719273,4.06696,0.359099,-1.17186,-0.078146
3852391,4.9102,-1.43034,4.22402,0.406751,-1.35734,-0.078648
3853829,4.68069,-1.39727,3.85551,0.398803,-1.33086,-0.074015
3855261,3.6572,-1.17615,3.62867,0.384433,-1.42105,-0.074346
3856682,4.50639,-0.346086,3.55039,0.339052,-1.36419,-0.079788
3858116,5.29339,-0.217635,3.61265,0.330245,-1.31126,-0.076316
3859562,5.80698,-0.661977,3.88885,0.364055,-1.30073,-0.078609
3860977,6.40258,-0.890807,4.28473,0.365762,-1.22506,-0.072955
3862441,5.25626,-1.16184,4.045,0.382847,-1.34271,-0.074972
3863861,6.0803,-1.03138,3.59459,0.387336,-1.27048,-0.074032
3865289,6.35444,-0.177445,3.38965,0.329664,-1.27882,-0.072117
3866737,6.98057,0.293717,3.76832,0.292033,-1.23215,-0.06638
3868173,7.30032,-0.718501,3.64231,0.368054,-1.21971,-0.071525
3869588,7.48566,-0.698851,3.91512,0.358829,-1.20966,-0.069608
3871057,7.5881,-0.509239,4.1083,0.335013,-1.18528,-0.066806
3872459,6.67136,-0.767401,3.66114,0.372546,-1.25111,-0.069204
3873886,6.30188,0.232754,3.81306,0.319758,-1.2604,-0.075016
3875338,5.7103,0.298666,4.0693,0.302308,-1.30334,-0.06876
3876797,5.80036,-0.23743,4.10597,0.340855,-1.3029,-0.066786
3878199,6.50244,-0.419109,4.43702,0.348264,-1.24055,-0.0647
3879607,6.2446,-0.378622,4.71541,0.35314,-1.26877,-0.064912
3881064,5.97536,0.145759,4.50515,0.31114,-1.25993,-0.065653
3882511,5.03176,0.448105,4.20118,0.310162,-1.33827,-0.067344
3883928,5.46572,0.613008,3.63222,0.292735,-1.31093,-0.065123
3885361,6.28394,0.675544,3.89586,0.287319,-1.2696,-0.060627
3886799,6.93619,0.504592,4.01621,0.298226,-1.24084,-0.059659
3888258,7.6477,0.42908,3.99422,0.304865,-1.18016,-0.059168
3889648,7.56555,0.931584,4.54938,0.277912,-1.20763,-0.060576
3891123,7.29903,1.41612,4.25305,0.249505,-1.18393,-0.054414
3892531,5.75066,0.888964,4.04176,0.280782,-1.30189,-0.05708
3893962,5.7667,1.23706,3.83303,0.262236,-1.29111,-0.059624
3895406,6.09244,1.05153,3.49291,0.263944,-1.30896,-0.04936
3896817,8.43818,1.02351,3.27791,0.271437,-1.15271,-0.049127
3898259,9.70802,1.57909,3.76166,0.241621,-1.07751,-0.050875
3899667,9.74154,1.97641,4.30851,0.209227,-1.06126,-0.054159
3901099,8.00333,1.49532,4.61367,0.237199,-1.13319,-0.045152
3902513,5.44051,0.681348,4.67285,0.291577,-1.29493,-0.050496
3903952,4.26787,0.650673,4.6763,0.284076,-1.35361,-0.045163
3905396,3.7164,0.496317,4.24941,0.293945,-1.39716,-0.047193
3906823,5.26627,1.25206,4.07881,0.248662,-1.30656,-0.044392
3908241,6.79218,1.8746,4.01582,0.209734,-1.21707,-0.04713
3909684,7.95369,1.5074,4.51181,0.235643,-1.14656,-0.047705
3911122,7.87408,1.26545,5.03913,0.243707,-1.12794,-0.03766
3912563,6.3481,0.378526,4.9648,0.29902,-1.24475,-0.044654
3913973,6.65759,0.354888,4.7362,0.306386,-1.21895,-0.048266
3915419,6.97579,1.33005,4.27957,0.239064,-1.20304,-0.03869
3916846,7.74415,1.49592,4.00672,0.228252,-1.16783,-0.045746
3918282,8.76741,1.1086,3.98677,0.255997,-1.10089,-0.051275
3919704,9.12563,1.09086,4.31763,0.24457,-1.08559,-0.040439
