time,fx,fy,fz,tx,ty,tz
1537510,-0.039559,0.720644,4.65916,0.322686,-1.12994,-0.144661
1538907,0.851408,-0.596743,4.65295,0.416212,-1.03729,-0.143058
1540346,1.05408,-1.37531,5.4178,0.458626,-1.06539,-0.14973
1541786,2.22356,-1.41127,5.90617,0.443389,-1.002,-0.153457
1543246,3.23644,-1.56741,5.09222,0.46919,-0.910027,-0.148817
1544660,2.53564,-0.943765,4.6766,0.428809,-0.988158,-0.151156
1546109,2.67261,-0.030745,4.37794,0.368664,-0.936712,-0.147276
1547542,1.34484,-0.063449,4.92974,0.381956,-1.04155,-0.142871
1548951,1.47757,-1.55394,4.86228,0.458174,-1.01884,-0.15101
1550361,1.3116,-2.05251,5.26898,0.486151,-1.03937,-0.15122
1551791,1.46234,-1.48323,5.31226,0.454288,-1.02732,-0.150047
1553273,1.69987,-1.00106,4.76941,0.430181,-1.01109,-0.149951
1554679,1.83133,-0.758602,4.46462,0.417244,-0.997535,-0.146476
1556106,1.17455,-0.756048,4.3543,0.418179,-1.02548,-0.148073
1557533,0.400503,-0.844437,4.96894,0.411709,-1.07488,-0.149087
1558967,-0.299955,-1.7537,4.93262,0.473925,-1.10518,-0.149344
1560407,-0.074268,-1.65897,5.26516,0.483422,-1.12268,-0.147203
1561821,1.08151,-0.124007,5.32002,0.372392,-1.041,-0.145907
1563255,2.00776,-0.634714,4.88746,0.413074,-1.01257,-0.14775
1564700,3.56173,-0.970328,4.4257,0.42123,-0.895533,-0.150826
1566135,2.75559,-1.00894,4.69199,0.437821,-0.955265,-0.149872
1567570,1.69039,-0.619906,4.83214,0.413878,-0.998032,-0.149379
1568985,0.597965,-0.650318,4.72632,0.411116,-1.08411,-0.147757
1570433,0.888575,-0.753244,4.76778,0.42421,-1.05471,-0.145083
1571856,1.65527,-0.013725,5.40481,0.363484,-1.03916,-0.146331
1573327,3.15367,-0.969747,5.20166,0.4158,-0.937248,-0.149027
1574736,3.69865,-2.5366,4.37009,0.536632,-0.893959,-0.153671
1576151,2.46492,-1.36952,4.46647,0.456071,-0.956678,-0.148138
1577587,0.478618,0.020653,4.60933,0.354165,-1.06862,-0.153376
1579029,-0.224285,-1.06425,4.04177,0.447244,-1.11749,-0.144435
1580454,-0.002691,-0.642788,4.56719,0.408075,-1.10179,-0.140406
1581885,0.785844,-0.664529,5.74987,0.402033,-1.07326,-0.147388
1583317,1.94281,-2.27147,4.61886,0.505616,-0.987584,-0.14692
1584761,1.78006,-2.02922,4.66486,0.497329,-1.00391,-0.151081
1586171,1.52337,-0.260063,4.50496,0.384513,-1.00565,-0.145188
1587602,0.77285,0.609232,4.65789,0.334699,-1.07314,-0.146246
1589067,1.46066,-0.758992,4.72491,0.427504,-1.02364,-0.144866
1590486,2.28119,-1.21008,5.21221,0.444959,-0.992242,-0.153392
1591903,2.87498,-1.18452,5.73689,0.439237,-0.962748,-0.148899
1593346,3.20917,-1.41201,4.77461,0.453886,-0.919423,-0.150421
1594775,2.40144,-0.526965,4.10142,0.416103,-0.991994,-0.1517
1596214,2.24182,0.740613,4.38404,0.327097,-0.974605,-0.143653
1597651,1.8577,0.386102,4.7596,0.349636,-1.01349,-0.144907
1599083,2.49581,-1.75376,4.83571,0.482946,-0.979971,-0.151757
1600506,2.95452,-1.75233,4.98833,0.466472,-0.938849,-0.149976
1601942,2.33377,-1.26544,5.06002,0.455651,-0.992902,-0.150169
1603386,2.19033,-0.770549,3.65514,0.410729,-0.978946,-0.150056
1604798,1.66998,-0.699764,3.93883,0.413492,-1.01229,-0.142939
1606267,1.2822,-0.635219,3.88573,0.400935,-1.02425,-0.142887
1607696,0.306319,-1.03634,4.30496,0.430108,-1.07244,-0.149032
1609111,-0.397196,-2.27389,4.33386,0.50514,-1.1399,-0.151494
1610536,0.469337,-1.1901,4.49924,0.44216,-1.06742,-0.142978
1611967,1.06836,-0.151602,4.88575,0.373354,-1.07127,-0.148336
1613400,2.90099,-0.61416,4.15577,0.412361,-0.94464,-0.146304
1614856,3.30457,-1.05621,4.14721,0.432627,-0.918981,-0.153057
1616265,2.70944,-1.14382,4.11591,0.451127,-0.94885,-0.150661
1617710,1.41366,-0.504598,4.6605,0.399572,-1.02736,-0.152342
1619139,1.11269,-0.987968,4.30129,0.427817,-1.05546,-0.147128
1620576,1.64129,-0.200397,4.7142,0.39327,-1.02282,-0.144403
1622025,2.57598,0.375441,5.41171,0.341768,-0.991629,-0.151013
1623422,4.23579,-1.80422,4.88483,0.483612,-0.872684,-0.147265
1624885,3.75777,-2.26724,4.46222,0.511437,-0.888561,-0.143442
1626312,2.03285,-0.318727,4.89266,0.386682,-1.00379,-0.148775
1627704,1.12175,-0.274546,4.08403,0.384847,-1.03181,-0.14497
1629163,0.704653,-1.1078,4.48344,0.444387,-1.08495,-0.143613
1630628,1.6849,-0.632671,5.10002,0.398166,-1.01439,-0.147123
1632054,2.3464,-1.65679,5.49252,0.459562,-0.996706,-0.152779
1633446,3.25708,-2.67313,4.80441,0.536569,-0.922212,-0.151972
1634882,2.94316,-1.43087,4.28082,0.450886,-0.947165,-0.15214
1636326,2.25835,-0.285997,4.56414,0.384279,-0.984319,-0.147336
1637751,1.86601,-0.269026,4.36015,0.384128,-0.9959,-0.143601
1639195,1.65478,-1.19542,4.58314,0.441325,-1.04376,-0.151694
1640617,2.93067,-1.46463,5.12632,0.464726,-0.945797,-0.148665
1642073,3.18482,-1.26224,5.34274,0.43692,-0.956439,-0.151284
1643501,3.54932,-1.39571,4.40769,0.465011,-0.912469,-0.146708
1644939,3.22395,-0.199065,4.15799,0.379277,-0.93873,-0.147106
1646356,2.81879,-0.011593,4.26592,0.378829,-0.948733,-0.142735
1647777,1.96018,-0.348434,4.07314,0.385629,-1.00989,-0.152828
1649212,2.11106,-1.63103,4.12742,0.470772,-0.98941,-0.147257
1650650,1.60301,-1.27943,4.31364,0.46035,-1.01925,-0.150664
1652075,1.37728,-0.37568,4.5843,0.382706,-1.05687,-0.151465
1653505,2.55865,-0.947243,3.70551,0.428133,-0.959537,-0.142903
1654934,2.56275,-0.62178,3.42016,0.406042,-0.978107,-0.147086
1656367,2.71606,-0.791803,4.08725,0.417277,-0.944139,-0.148185
1657811,1.35759,-1.43558,3.91194,0.452589,-1.03557,-0.150897
1659264,1.27582,-1.66724,4.452,0.472243,-1.05283,-0.150881
1660712,2.08906,-0.732682,4.18238,0.406144,-0.995984,-0.149134
1662134,2.67408,-0.6446,4.76677,0.416181,-0.988198,-0.148684
1663573,4.07661,-1.13833,3.9829,0.431618,-0.876703,-0.15096
1664976,3.66325,-1.60553,4.09935,0.466442,-0.918515,-0.154859
1666435,2.85073,-1.26612,3.93994,0.457367,-0.939262,-0.141927
1667838,1.33272,-0.132753,4.15976,0.375052,-1.03506,-0.147622
1669292,0.921234,-0.628927,3.84576,0.409021,-1.06417,-0.143975
1670695,1.36874,-0.140545,4.13347,0.390978,-1.03703,-0.147284
1672146,2.3369,0.080356,5.3784,0.360565,-1.00833,-0.148578
1673568,4.36928,-1.88923,4.47967,0.481654,-0.859574,-0.152084
1675013,3.78328,-2.19656,3.96825,0.512608,-0.889259,-0.147837
1676416,1.63359,-0.413223,3.69514,0.399547,-1.00567,-0.149595
1677857,-0.130595,0.43374,3.2665,0.33627,-1.10734,-0.146836
1679291,-0.372952,-0.328759,3.77623,0.406998,-1.12827,-0.137187
1680760,0.392904,-0.423541,4.25262,0.396442,-1.07704,-0.146592
1682194,1.17326,-1.28585,5.32041,0.441015,-1.05814,-0.154789
1683619,2.38323,-2.7515,4.45974,0.533279,-0.952493,-0.148376
1685032,1.70901,-1.5373,3.83294,0.463829,-1.02339,-0.157528
1686479,1.41477,0.177745,3.58446,0.360974,-1.00921,-0.14113
1687889,0.480852,0.424338,3.80008,0.347726,-1.09468,-0.144975
1689318,2.03536,-0.663945,4.33854,0.408845,-1.00332,-0.147384
1690744,3.026,-1.89134,4.97586,0.482752,-0.946267,-0.151155
1692182,3.36017,-2.21955,5.1471,0.502568,-0.936028,-0.150777
1693641,3.62403,-1.23252,4.67381,0.435644,-0.908468,-0.151234
1695050,2.92586,-0.690446,3.62901,0.419478,-0.962812,-0.149687
1696506,2.65724,0.143656,3.69053,0.373578,-0.941029,-0.135108
1697915,1.45417,0.595677,4.32088,0.317895,-1.06093,-0.151911
1699345,2.67946,-2.20101,4.01579,0.504421,-0.937643,-0.152067
1700779,1.67254,-2.19446,4.38982,0.513294,-1.02908,-0.151609
1702206,1.63546,-0.556958,4.36088,0.400345,-1.02386,-0.153505
1703641,1.84893,-0.612631,3.05532,0.400476,-0.994679,-0.149484
1705084,1.42642,-0.504684,3.02906,0.409236,-1.03439,-0.141917
1706516,1.3934,-0.042999,3.50372,0.363597,-1.00589,-0.145002
1707930,0.776196,-1.26009,4.29889,0.448128,-1.08387,-0.150339
1709376,1.70092,-2.30864,4.18265,0.513379,-1.01239,-0.147241
1710816,2.11271,-1.15994,4.48214,0.434246,-1.00621,-0.152978
1712242,3.23874,-0.566845,4.44876,0.406363,-0.957036,-0.147191
1713662,4.54646,-0.684386,3.84698,0.408461,-0.853931,-0.14754
1715106,4.17159,-1.05139,3.61591,0.428759,-0.901922,-0.152582
1716565,3.71036,-1.47822,3.62076,0.472459,-0.888252,-0.143422
1717978,1.92499,-0.571874,4.23204,0.392271,-1.02468,-0.151157
1719396,2.06832,-0.999511,3.96514,0.433965,-0.996788,-0.147089
1720837,2.25975,-0.681743,4.23826,0.418677,-1.01914,-0.145047
1722270,3.99005,0.075738,5.0781,0.356348,-0.915647,-0.14887
1723708,5.58788,-1.96905,3.95445,0.493641,-0.808065,-0.151887
1725154,5.03043,-2.30345,3.66181,0.512799,-0.830317,-0.151471
1726590,3.01828,-0.731894,3.50753,0.416176,-0.943532,-0.147772
1728001,1.0659,-0.315564,2.91939,0.377198,-1.04299,-0.150128
1729450,0.418704,-0.472287,3.56622,0.406322,-1.10911,-0.14142
1730862,1.27697,-0.497691,3.73859,0.396619,-1.02168,-0.148171
1732310,1.71186,-1.51754,4.3702,0.465069,-1.04702,-0.151195
1733754,3.0002,-2.0668,3.54647,0.488563,-0.920085,-0.150636
1735189,2.20624,-1.09862,3.15455,0.438822,-1.00257,-0.155408
1736612,2.08321,0.059952,3.02906,0.372823,-0.977978,-0.14393
1738011,1.46505,0.452349,3.60499,0.342678,-1.0501,-0.146124
1739452,3.06889,-0.767835,3.84529,0.416389,-0.95435,-0.151233
1740917,3.9077,-1.76975,4.31588,0.479572,-0.903811,-0.14851
1742358,4.08702,-1.71375,4.63398,0.473885,-0.911037,-0.153008
1743755,4.6022,-1.08924,3.7178,0.434075,-0.863551,-0.152675
1745203,4.12928,-0.572252,3.32734,0.415203,-0.902725,-0.144292
1746622,3.69699,0.383966,3.6573,0.350347,-0.908144,-0.141785
1748063,3.42462,-0.387447,4.08559,0.37913,-0.949365,-0.154852
1749481,3.49533,-2.4643,3.78871,0.533312,-0.900752,-0.146528
1750918,2.13384,-1.36697,4.51905,0.45552,-1.02667,-0.153633
1752376,2.74347,-0.458925,4.06261,0.388686,-0.961902,-0.149993
1753820,3.22412,-1.05874,3.16975,0.440088,-0.946792,-0.143983
1755212,3.52701,-0.353195,3.12101,0.391134,-0.917303,-0.143716
1756643,2.84491,-0.454504,3.59004,0.400174,-0.944359,-0.150841
1758076,1.96142,-1.73186,3.66533,0.468825,-1.02326,-0.153323
1759524,2.21012,-1.54262,3.97096,0.472993,-0.988213,-0.149616
1760938,2.5712,-0.222821,4.10429,0.372225,-0.995651,-0.147178
1762377,4.04085,-0.271315,4.23378,0.395988,-0.909853,-0.145401
1763805,5.09408,-1.01731,3.56612,0.428289,-0.838391,-0.148206
1765246,5.01403,-1.18486,3.60849,0.453912,-0.854834,-0.150834
1766665,4.35371,-0.912519,3.48464,0.425078,-0.859733,-0.145024
1768093,2.63213,-0.470679,3.68407,0.397021,-0.98552,-0.15181
1769541,2.35356,-0.562503,3.38455,0.411902,-1.00214,-0.14831
1770999,3.05416,-0.163109,4.21839,0.379108,-0.968456,-0.144752
1772413,4.50244,-0.683637,4.76345,0.401667,-0.90023,-0.151898
1773826,5.71657,-2.89998,3.42962,0.550142,-0.776276,-0.150824
1775256,3.40722,-1.74234,3.42672,0.475179,-0.938723,-0.155787
1776696,2.31165,-0.175941,3.21081,0.379367,-0.969013,-0.144788
1778156,0.471131,-0.218405,2.61593,0.383816,-1.08747,-0.145257
1779559,0.723712,-0.529729,3.20582,0.409098,-1.09039,-0.141674
1780991,1.76742,-0.81744,3.91264,0.407726,-1.00042,-0.148381
1782435,2.05143,-1.89582,4.27636,0.485311,-1.0387,-0.159971
1783888,3.81431,-2.2473,3.46888,0.508988,-0.869124,-0.14931
1785279,2.5886,-0.675997,3.13452,0.409719,-0.996912,-0.151402
1786720,2.86376,0.398952,3.04504,0.35269,-0.920213,-0.13836
1788155,1.33656,0.008256,3.38194,0.366967,-1.0657,-0.149002
1789600,2.40355,-1.31767,3.81053,0.458018,-0.983976,-0.151134
1791017,3.17184,-1.56262,4.51757,0.460026,-0.932278,-0.146813
1792447,3.10222,-1.41722,4.53049,0.459695,-0.96971,-0.154957
1793891,3.74686,-1.25259,3.27979,0.440935,-0.887573,-0.151644
1795339,2.35477,-0.454751,3.01835,0.404773,-0.99464,-0.147206
1796767,2.31508,0.52435,3.39068,0.340757,-0.981058,-0.139575
1798214,2.34878,-0.76617,3.8624,0.400478,-0.990372,-0.152324
1799626,2.6985,-2.76653,3.5736,0.557415,-0.950297,-0.143386
1801072,1.57869,-1.33956,4.31853,0.438083,-1.0288,-0.154836
1802525,1.72177,-0.658607,3.70584,0.394056,-1.02598,-0.153276
1803929,2.31725,-1.59689,2.62398,0.474615,-0.970714,-0.144186
1805345,1.91351,-0.245575,3.18302,0.381091,-1.0054,-0.142247
1806808,1.71881,-0.291912,3.52787,0.377312,-1.00855,-0.150696
1808227,1.41335,-2.05966,3.78047,0.501766,-1.046,-0.151927
1809664,2.45349,-1.6664,3.80474,0.471134,-0.977483,-0.147563
1811103,2.86744,-0.385862,4.20995,0.390535,-0.96971,-0.148289
1812538,3.83504,-0.473464,3.72918,0.405852,-0.915229,-0.150028
1813970,4.43107,-0.770422,3.05321,0.412966,-0.870909,-0.151478
1815384,4.14337,-0.91629,3.44246,0.429521,-0.899254,-0.151268
1816798,3.65985,-0.853839,3.40478,0.431166,-0.894977,-0.14291
1818262,1.94541,-0.698491,3.60081,0.408002,-1.02659,-0.153716
1819706,2.23462,-0.86743,3.21996,0.421124,-1.0014,-0.149165
1821150,3.05183,-0.187829,3.77934,0.386664,-0.963416,-0.144258
1822526,4.14437,-0.517998,4.21411,0.391527,-0.910195,-0.152792
1824007,5.05153,-2.31387,3.2985,0.519835,-0.810473,-0.150134
1825407,2.74169,-1.75523,3.31244,0.476835,-0.977461,-0.155885
1826842,2.14109,-0.285206,2.97544,0.387496,-0.980109,-0.147219
1828281,0.924781,-0.397322,2.83306,0.391399,-1.07202,-0.146622
1829697,1.67363,-0.723655,3.21566,0.421479,-1.036,-0.141019
1831134,3.08451,-0.485557,3.77775,0.38849,-0.93766,-0.149627
1832567,3.47059,-1.78023,4.0091,0.478719,-0.965055,-0.155023
1834010,5.06252,-1.91239,3.39411,0.492535,-0.81115,-0.151915
1835424,3.91383,-0.629012,3.17302,0.405996,-0.935256,-0.151936
1836894,3.93696,0.219061,3.07819,0.367714,-0.874701,-0.142612
1838326,2.76403,0.064886,3.57364,0.363893,-0.999576,-0.153118
1839748,3.82613,-1.1735,3.72666,0.443202,-0.909686,-0.149159
1841211,4.15515,-1.4004,4.26235,0.456823,-0.900972,-0.148129
1842592,4.52515,-1.07788,4.24214,0.433987,-0.895349,-0.155061
1844057,4.67925,-1.27758,3.00621,0.452936,-0.849327,-0.147849
1845496,3.21563,-0.494225,3.12117,0.403095,-0.958415,-0.149169
1846929,3.28494,0.61396,3.26938,0.341091,-0.937096,-0.14762
1848326,3.2452,-1.17508,3.42933,0.430307,-0.94221,-0.151613
1849765,2.89026,-2.32151,3.53069,0.52597,-0.950873,-0.144828
1851222,2.11453,-0.75629,3.8483,0.398283,-1.01446,-0.158264
1852674,2.21237,-1.21528,3.37446,0.446919,-0.995315,-0.147319
1854058,2.75664,-1.26699,2.55066,0.445832,-0.960665,-0.144876
1855488,2.68543,-0.294,2.93401,0.375179,-0.96186,-0.144724
1856926,1.92677,-1.1252,2.73197,0.433748,-0.993206,-0.153039
1858372,1.11562,-1.58681,2.92075,0.470768,-1.05604,-0.152574
1859793,1.29467,-0.774945,3.63206,0.414396,-1.05137,-0.148402
1861240,2.5782,-0.48747,3.33198,0.392657,-0.978859,-0.147612
1862670,3.5868,-0.886906,3.81157,0.434041,-0.935931,-0.148538
1864105,4.48015,-0.74201,3.28914,0.418341,-0.870945,-0.151916
1865530,4.56982,-1.07276,3.43254,0.432521,-0.880185,-0.155868
1866949,4.40721,-1.25448,3.18255,0.452966,-0.849271,-0.14305
1868389,2.77595,-0.315028,3.48801,0.390751,-0.99527,-0.15422
1869828,3.35564,-0.41121,3.61416,0.395381,-0.936382,-0.146998
1871264,3.62028,-0.967249,3.83398,0.422461,-0.932292,-0.147079
1872677,4.59129,-1.41615,3.84761,0.447581,-0.897972,-0.157285
1874113,5.37312,-1.93413,3.3589,0.488091,-0.790551,-0.147323
1875546,2.84637,-1.68012,3.0992,0.472283,-0.97675,-0.154761
1876988,1.86114,-0.677213,2.15146,0.408772,-0.98395,-0.149335
1878409,-0.018151,-0.114115,2.65421,0.372355,-1.12644,-0.147079
1879841,0.69353,-0.846026,3.0433,0.422897,-1.07781,-0.140922
1881283,1.54483,-1.08117,3.41521,0.425699,-1.0231,-0.150875
1882714,2.05155,-2.07119,3.52607,0.493413,-1.02754,-0.159247
1884136,3.2399,-1.73868,3.05182,0.4822,-0.8999,-0.146875
1885572,2.14968,-0.274663,2.57733,0.376333,-1.02061,-0.159096
1887025,2.1899,-0.218131,1.91765,0.400614,-0.964347,-0.143262
1888453,1.34521,0.251642,3.13852,0.360382,-1.06749,-0.152196
1889883,3.16282,-0.369489,3.5096,0.381818,-0.939211,-0.149351
1891323,3.47395,-1.84215,3.78602,0.495295,-0.930555,-0.152329
1892767,3.96058,-1.34733,3.8116,0.452378,-0.921793,-0.15522
1894206,4.543,-0.468989,3.37256,0.398882,-0.853486,-0.147268
1895622,3.4623,-0.517753,2.81252,0.403955,-0.951329,-0.150862
1897053,4.06182,-0.164881,3.1177,0.383836,-0.887098,-0.145415
1898471,3.55441,-1.12695,3.59308,0.42762,-0.933123,-0.151775
1899906,3.51614,-1.95692,3.96605,0.493445,-0.926553,-0.148843
1901340,3.14892,-1.51181,3.68007,0.462525,-0.95333,-0.153554
1902757,3.17061,-1.4427,3.404,0.451855,-0.958405,-0.148652
1904240,3.8033,-0.600136,3.1425,0.411545,-0.901681,-0.141554
1905633,3.14179,-0.666223,2.75392,0.399943,-0.942435,-0.14991
1907065,2.5728,-1.18237,2.80611,0.455059,-0.971874,-0.154007
1908506,1.7589,-1.03299,3.07518,0.430107,-1.01982,-0.153785
1909939,1.92405,-0.639156,3.6203,0.411625,-1.03469,-0.151888
1911366,3.5976,-0.611116,3.33766,0.411954,-0.918869,-0.144988
1912802,4.14014,-0.800984,3.47595,0.427652,-0.928403,-0.150412
1914265,5.76986,-0.315633,3.15677,0.385751,-0.794149,-0.148679
1915651,5.15443,-1.24391,2.76416,0.448455,-0.847027,-0.154077
1917082,4.17664,-0.926302,2.4754,0.441733,-0.885981,-0.152764
1918521,2.96749,0.250974,2.97275,0.35099,-0.975149,-0.153377
1919976,3.17204,-0.288418,3.11612,0.398157,-0.955343,-0.146206
1921406,4.21645,-0.656452,3.73313,0.409729,-0.922353,-0.152543
1922878,5.7366,-1.52475,3.48895,0.453825,-0.81237,-0.150363
1924290,5.21733,-2.00306,3.08886,0.500449,-0.826404,-0.149474
1925700,3.64052,-1.07143,2.71031,0.428472,-0.945193,-0.157143
1927139,3.39111,-0.718544,2.2978,0.412749,-0.909585,-0.144151
1928554,2.41576,-0.611669,3.02484,0.414059,-1.02758,-0.146595
1929990,3.96825,-0.809142,3.30145,0.41146,-0.898017,-0.141903
1931429,4.14321,-1.77975,3.71335,0.4711,-0.918482,-0.157964
1932859,5.07898,-2.28817,3.12108,0.514841,-0.863055,-0.153827
1934298,5.23522,-0.637552,3.26997,0.413696,-0.8349,-0.148771
1935716,4.82522,-0.217937,2.56422,0.374999,-0.876794,-0.149552
1937168,4.68894,-0.473206,2.33082,0.414992,-0.859613,-0.144353
1938596,3.88458,0.130218,3.05092,0.36609,-0.943327,-0.154381
1940010,5.1556,-0.981725,3.41519,0.429941,-0.846555,-0.147832
1941443,5.31622,-1.40423,3.46462,0.458757,-0.857677,-0.150896
1942879,5.59445,-0.875504,3.12132,0.41998,-0.824716,-0.151157
1944312,4.78219,-0.813404,2.83183,0.434177,-0.861428,-0.143757
1945750,3.61184,-0.470555,2.60374,0.385566,-0.951613,-0.154552
1947164,4.31706,-0.858312,2.45826,0.426508,-0.867044,-0.14525
1948614,3.05042,-1.58194,2.41729,0.477041,-0.967224,-0.152177
1950049,2.8018,-0.950505,2.96606,0.415969,-0.973136,-0.151718
1951490,2.83355,-1.23235,2.97389,0.431682,-0.97289,-0.149746
1952904,3.45149,-1.53171,2.47005,0.464775,-0.953432,-0.148428
1954340,4.45765,-0.753485,3.017,0.422829,-0.860939,-0.141418
1955777,3.56139,-1.31373,2.40594,0.431106,-0.930368,-0.152932
1957219,2.75271,-1.73983,2.31606,0.481463,-0.956011,-0.15034
1958658,1.54876,-0.614767,2.75033,0.402835,-1.04733,-0.15433
1960071,2.398,-0.418621,3.18984,0.399026,-0.999449,-0.143804
1961527,3.82299,-0.734566,3.17118,0.41981,-0.912592,-0.144791
1962947,4.39267,-1.05899,3.18199,0.43117,-0.914106,-0.153094
1964379,5.74879,-0.96122,3.0193,0.423962,-0.786401,-0.151225
1965813,4.7074,-1.18775,2.63728,0.449976,-0.871089,-0.150703
1967249,3.67479,-0.467186,2.09354,0.407871,-0.919637,-0.151183
1968678,3.03108,0.336077,2.49482,0.341077,-0.97785,-0.150825
1970112,3.86205,-0.468673,3.00278,0.400286,-0.928337,-0.142651
1971528,5.26394,-1.03571,3.75176,0.426542,-0.855848,-0.15609
1972988,6.31226,-2.40448,3.43697,0.511503,-0.781034,-0.151829
1974404,5.19143,-2.17459,2.95251,0.509175,-0.825567,-0.150907
1975859,3.28695,-0.70715,2.16171,0.402246,-0.962176,-0.155077
1977310,2.83575,-0.481283,1.60577,0.404849,-0.935713,-0.140794
1978697,1.45326,-0.260106,2.56692,0.391866,-1.08209,-0.144968
1980137,3.0852,-0.768061,2.94192,0.410709,-0.92598,-0.142776
1981607,2.9201,-1.77164,3.39923,0.476863,-1.0024,-0.159589
1983021,4.7546,-2.03172,3.15247,0.501431,-0.854969,-0.151196
1984420,4.81656,-0.505779,2.62442,0.40038,-0.869813,-0.149265
1985851,4.84937,-0.13535,2.19238,0.377885,-0.874074,-0.148898
1987292,5.1199,0.029307,2.28062,0.379938,-0.840509,-0.142959
1988735,4.7123,-0.171846,3.12671,0.382851,-0.902971,-0.157481
1990152,5.97452,-1.43997,3.41731,0.462655,-0.801593,-0.147126
1991582,5.83067,-1.20896,3.7702,0.442379,-0.83652,-0.153775
1993042,6.05513,-0.935656,2.9536,0.430474,-0.811469,-0.150719
1994461,5.65157,-0.522786,2.51111,0.414824,-0.816735,-0.144948
1995880,5.1003,0.004473,2.59384,0.35728,-0.894298,-0.156529
1997345,5.88708,-0.943198,2.2657,0.434007,-0.771967,-0.142017
1998757,3.94224,-1.47919,2.70783,0.472675,-0.94422,-0.155522
2000194,4.20208,-1.47249,2.85654,0.446626,-0.891372,-0.150048
2001636,3.54415,-1.27137,2.82796,0.446708,-0.950904,-0.14917
2003054,4.20126,-1.13557,2.19677,0.429697,-0.90273,-0.145993
2004485,4.42443,-0.964514,2.18438,0.44023,-0.863629,-0.142176
2005916,2.93334,-0.942364,1.99463,0.415954,-0.981487,-0.155085
2007349,3.09784,-1.23421,2.10976,0.449399,-0.930976,-0.147006
2008774,1.90479,-0.767014,2.63639,0.41965,-1.04227,-0.150763
2010219,3.24363,-0.404688,2.72989,0.39571,-0.946891,-0.144389
2011682,4.15909,-0.353759,2.93041,0.397481,-0.907038,-0.146918
2013090,5.10705,-0.615168,2.72919,0.406611,-0.881048,-0.151219
2014535,6.69018,-1.07874,2.59004,0.438761,-0.729137,-0.144416
2015954,5.07748,-0.94034,2.60399,0.436818,-0.874586,-0.153623
2017381,4.26243,-0.453508,2.16358,0.399065,-0.869111,-0.14398
2018824,2.56499,-0.419771,2.30227,0.392021,-1.01056,-0.15572
2020269,3.25753,-0.755728,3.05109,0.418376,-0.956918,-0.143322
2021687,4.64317,-0.660971,3.7503,0.403328,-0.891356,-0.156758
2023112,6.10927,-2.34977,3.1221,0.506898,-0.784361,-0.148986
2024543,4.98037,-2.54292,2.56101,0.531164,-0.8305,-0.148792
2025979,2.59904,-0.654582,2.05294,0.393929,-1.00661,-0.160088
2027419,2.49429,-0.691566,1.72069,0.414923,-0.952617,-0.139697
2028855,1.27327,-0.707879,2.229,0.415933,-1.08908,-0.147986
2030292,3.22036,-0.502782,2.79929,0.395878,-0.932773,-0.143386
2031707,3.47505,-1.68321,3.2767,0.462355,-0.950784,-0.157711
2033161,4.32102,-2.23968,2.85242,0.519086,-0.891426,-0.155239
2034588,4.56272,-0.766198,2.57919,0.415629,-0.866823,-0.147859
2036000,4.03317,0.097222,2.41004,0.362965,-0.930459,-0.149181
2037443,4.49697,-0.072182,2.22159,0.386413,-0.859502,-0.136666
2038880,3.88264,-0.274691,2.81137,0.388687,-0.950708,-0.156798
2040309,5.55503,-1.3435,3.28181,0.455578,-0.814924,-0.147138
2041732,5.11467,-1.41762,3.18002,0.452661,-0.86307,-0.153056
2043165,4.86248,-0.876661,2.57454,0.429072,-0.873808,-0.152405
2044605,4.58467,-0.519859,2.07483,0.406397,-0.86647,-0.142364
2046022,4.08262,-0.014403,2.49286,0.369482,-0.940854,-0.15621
2047450,5.15359,-1.0272,2.27197,0.419959,-0.823073,-0.14178
2048899,3.99949,-2.10601,2.73775,0.503323,-0.928341,-0.156183
2050358,4.12557,-1.82439,3.02624,0.474883,-0.902033,-0.149722
2051764,3.6392,-1.11711,2.86099,0.430147,-0.93497,-0.153064
2053193,3.83816,-1.25247,1.94703,0.440882,-0.931712,-0.14524
2054624,4.38727,-0.928575,2.12517,0.434766,-0.863309,-0.140363
2056062,3.02439,-0.673144,2.15961,0.40172,-0.983691,-0.153564
2057508,3.40229,-1.29266,2.26798,0.454676,-0.921255,-0.14729
2058919,2.94921,-0.984105,2.57014,0.43536,-0.997256,-0.150879
2060356,4.43541,-0.220037,2.81919,0.387452,-0.883918,-0.145791
2061793,4.96069,-0.043082,2.78814,0.379385,-0.873236,-0.146883
2063233,5.7464,-0.622998,2.3934,0.411702,-0.831912,-0.152422
2064651,6.20826,-0.825479,2.47307,0.42862,-0.769694,-0.148006
2066079,4.68968,-0.735493,2.35242,0.41513,-0.889579,-0.157253
2067514,4.14196,-0.679949,2.32568,0.422081,-0.888377,-0.143168
2068965,3.1471,-0.463098,2.50198,0.408111,-0.977378,-0.148219
2070397,4.39576,-0.11356,2.96102,0.370808,-0.934919,-0.147885
2071811,6.8166,-1.17022,3.5218,0.43501,-0.757836,-0.147844
2073257,7.35483,-2.44025,2.81955,0.516991,-0.739222,-0.152319
2074720,6.58479,-1.9877,2.81572,0.497319,-0.755212,-0.154137
2076130,4.19046,-1.1068,1.96396,0.421868,-0.91184,-0.153053
2077538,2.99956,-0.657768,1.37965,0.413695,-0.945508,-0.141267
