time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z
924071,-0.195719,-0.951934,0.019595,0.0403125,-1.01074,8.50418,0.422355,-1.10504,-0.150192
924429,-0.194565,-0.951935,0.0140363,0.36278,-1.1385,8.56803,0.423979,-1.10241,-0.148584
925833,-0.19341,-0.951935,0.0084776,0.808579,-1.16721,8.59003,0.425573,-1.09479,-0.149175
927269,-0.192255,-0.951936,0.0029189,0.529751,-1.02228,8.60739,0.425164,-1.09554,-0.148956
927980,-0.179914,-1.00011,0.013524,0.530827,-1.02228,8.60221,0.425164,-1.09549,-0.148956
928689,-0.178759,-1.00011,0.00796528,0.306322,-0.960966,8.61699,0.424892,-1.09462,-0.148976
929938,-0.178759,-1.00011,0.00796528,0.306322,-0.960966,8.61699,0.424892,-1.09462,-0.148976
930160,-0.177555,-1.00011,0.002323,-0.0838328,-0.969276,8.62053,0.425621,-1.09712,-0.148993
931560,-0.17635,-1.00011,-0.00331929,-0.265087,-0.928756,8.66444,0.424747,-1.09935,-0.150155
931936,-0.1745,-0.965788,0.0211529,-0.263964,-0.928757,8.65918,0.424747,-1.0993,-0.150155
932982,-0.173296,-0.965788,0.0155106,0.0177268,-1.17014,8.63212,0.427453,-1.09603,-0.149739
934436,-0.172092,-0.965789,0.00986832,0.107555,-1.29189,8.55683,0.429728,-1.09473,-0.149257
935849,-0.170888,-0.965789,0.00422604,-0.0144852,-1.13912,8.47016,0.429862,-1.09307,-0.148718
935921,-0.171719,-0.954705,0.0427443,-0.0133629,-1.13912,8.4649,0.429862,-1.09302,-0.148718
937339,-0.170515,-0.954706,0.037102,-0.752111,-0.945689,8.36891,0.428432,-1.09914,-0.148294
938726,-0.169311,-0.954706,0.0314597,-1.47014,-0.879074,8.23793,0.427518,-1.1055,-0.147849
939836,-0.170548,-0.934976,0.0600749,-1.46902,-0.879074,8.23267,0.427518,-1.10545,-0.147849
940145,-0.169343,-0.934976,0.0544327,-2.2646,-0.754819,8.22806,0.42608,-1.11605,-0.147736
940184,-0.169343,-0.934976,0.0544327,-2.2646,-0.754819,8.22806,0.42608,-1.11605,-0.147736
941583,-0.168101,-0.934976,0.0487708,-2.38521,-0.810226,8.21795,0.425019,-1.12255,-0.149903
943016,-0.166859,-0.934976,0.0431089,-2.03568,-1.16899,8.25234,0.428921,-1.12381,-0.150129
943780,-0.163182,-1.19577,0.0426692,-2.03452,-1.16899,8.24706,0.428921,-1.12376,-0.150129
944440,-0.16194,-1.19577,0.0370073,-1.49245,-1.18118,8.21971,0.429545,-1.1225,-0.149881
945875,-0.160697,-1.19577,0.0313454,-1.06333,-1.08087,8.18526,0.429907,-1.11883,-0.149684
947305,-0.159455,-1.19577,0.0256835,-1.49671,-0.817602,8.1307,0.428035,-1.1241,-0.149339
947683,-0.220466,-1.27977,0.0194091,-1.49555,-0.817601,8.12543,0.428035,-1.12405,-0.149339
948766,-0.219223,-1.27977,0.0137472,-1.91681,-0.583559,8.11993,0.424511,-1.12842,-0.148689
950161,-0.217981,-1.27977,0.00808529,-2.38231,-0.734806,8.13503,0.424852,-1.13684,-0.146953
950446,-0.217981,-1.27977,0.00808529,-2.38231,-0.734806,8.13503,0.424852,-1.13684,-0.146953
951598,-0.221845,-1.09145,0.0302928,-2.38106,-0.734806,8.12949,0.424852,-1.13678,-0.146953
951607,-0.220503,-1.09145,0.0243399,-2.11545,-0.664877,8.21847,0.423059,-1.13834,-0.14781
953043,-0.21916,-1.09145,0.018387,-1.58637,-0.944718,8.2997,0.424301,-1.13734,-0.14869
954481,-0.217818,-1.09145,0.0124341,-0.750089,-1.31746,8.29592,0.429504,-1.13114,-0.149355
955600,-0.210876,-1.16218,0.0238215,-0.748838,-1.31746,8.29038,0.429504,-1.13109,-0.149355
955912,-0.209533,-1.16218,0.0178686,-0.216401,-0.815148,8.37698,0.425895,-1.12538,-0.14876
957326,-0.208191,-1.16218,0.0119157,-0.20299,-0.603447,8.4253,0.423086,-1.12325,-0.149439
958761,-0.206848,-1.16218,0.00596287,-0.419492,-0.887471,8.46044,0.425346,-1.1235,-0.149165
959497,-0.205297,-1.18474,0.00577895,-0.418241,-0.88747,8.45489,0.425346,-1.12345,-0.149165
960156,-0.205297,-1.18474,0.00577895,-0.418241,-0.88747,8.45489,0.425346,-1.12345,-0.149165
960206,-0.203863,-1.18474,-0.00040506,-0.646197,-0.76839,8.62455,0.423538,-1.1254,-0.148842
961641,-0.20243,-1.18474,-0.00658907,-0.372253,-1.05756,8.74492,0.425711,-1.12295,-0.149084
963057,-0.200997,-1.18474,-0.0127731,0.0173942,-1.40426,8.80008,0.430452,-1.11866,-0.14905
963428,-0.19844,-1.04883,-0.00638934,0.0187301,-1.40426,8.79432,0.430452,-1.1186,-0.14905
964499,-0.197006,-1.04883,-0.0125734,0.352425,-1.24387,8.7782,0.430621,-1.1133,-0.14961
965930,-0.195573,-1.04883,-0.0187574,0.294145,-1.00007,8.67567,0.429359,-1.11031,-0.149538
967352,-0.212264,-0.93949,0.0348114,0.295481,-1.00007,8.66991,0.429359,-1.11025,-0.149538
967369,-0.210831,-0.939491,0.0286274,-0.169338,-0.681991,8.63718,0.42648,-1.11142,-0.148151
968791,-0.209397,-0.939491,0.0224433,-0.907607,-0.787406,8.58063,0.425747,-1.1165,-0.148611
970225,-0.207964,-0.939491,0.0162593,-1.5503,-1.04058,8.55884,0.428568,-1.12304,-0.148361
970290,-0.207964,-0.939491,0.0162593,-1.5503,-1.04058,8.55884,0.428568,-1.12304,-0.148361
971274,-0.157469,-0.904126,0.0573436,-1.54895,-1.04058,8.55318,0.428568,-1.12298,-0.148361
971664,-0.156022,-0.904126,0.051271,-1.89888,-0.882944,8.61285,0.426652,-1.12878,-0.148149
973135,-0.154575,-0.904126,0.0451985,-1.76388,-1.06404,8.50383,0.428662,-1.13008,-0.148436
974520,-0.153129,-0.904126,0.0391259,-1.56202,-0.987263,8.43315,0.428931,-1.13026,-0.146957
975229,-0.185977,-1.11634,0.045985,-1.56067,-0.987263,8.42749,0.428931,-1.1302,-0.146957
975949,-0.18453,-1.11634,0.0399125,-1.43245,-0.556544,8.3515,0.423759,-1.12929,-0.146746
977395,-0.183084,-1.11634,0.0338399,-1.7565,-0.7967,8.27109,0.425088,-1.13409,-0.148078
978839,-0.181637,-1.11634,0.0277673,-1.88678,-0.847041,8.20905,0.424829,-1.13665,-0.148395
979181,-0.200525,-1.11311,0.0241612,-1.88543,-0.847041,8.20339,0.424829,-1.13659,-0.148395
980089,-0.200525,-1.11311,0.0241612,-1.88543,-0.847041,8.20339,0.424829,-1.13659,-0.148395
980255,-0.19898,-1.11311,0.0178503,-2.02135,-0.752272,8.26378,0.4237,-1.1411,-0.14823
981683,-0.197435,-1.11311,0.0115394,-1.74854,-0.805445,8.27513,0.424291,-1.14216,-0.151194
983104,-0.235264,-1.11207,0.0135948,-1.7471,-0.805445,8.26925,0.424291,-1.14209,-0.151194
983112,-0.233719,-1.11207,0.00728386,-1.10849,-0.740741,8.28679,0.423967,-1.13845,-0.150202
984564,-0.232174,-1.11207,0.000972929,-0.33279,-0.694559,8.26138,0.422247,-1.13182,-0.149121
985979,-0.23063,-1.11207,-0.00533801,0.215251,-0.796556,8.2239,0.423651,-1.12458,-0.148811
987012,-0.225944,-1.12097,0.00877745,0.21669,-0.796557,8.21801,0.423651,-1.12451,-0.148811
987412,-0.224399,-1.12097,0.00246651,0.149034,-0.676813,8.18603,0.421176,-1.12215,-0.14859
988853,-0.222855,-1.12097,-0.00384442,-0.164313,-0.824544,8.18273,0.422762,-1.12256,-0.147651
990284,-0.22131,-1.12097,-0.0101554,-0.409849,-0.720073,8.23541,0.421722,-1.1235,-0.146924
990299,-0.22131,-1.12097,-0.0101554,-0.409849,-0.720073,8.23541,0.421722,-1.1235,-0.146924
990951,-0.221143,-0.989491,0.00388779,-0.408343,-0.720073,8.22942,0.421722,-1.12344,-0.146924
991740,-0.219528,-0.989491,-0.00253769,-0.307768,-0.612257,8.30693,0.418931,-1.12331,-0.14819
993167,-0.217912,-0.989491,-0.00896316,0.406375,-1.0609,8.33467,0.423388,-1.11567,-0.148538
994600,-0.216296,-0.989491,-0.0153886,1.06267,-1.13881,8.33583,0.424346,-1.10777,-0.149338
994889,-0.225277,-0.947017,0.000539995,1.06418,-1.13881,8.32984,0.424346,-1.1077,-0.149338
996011,-0.223661,-0.947017,-0.00588548,1.5795,-1.15264,8.35593,0.426153,-1.09814,-0.149344
997447,-0.222045,-0.947017,-0.0123109,1.35487,-1.12659,8.32753,0.426744,-1.09513,-0.148058
998819,-0.184605,-0.838465,0.0242123,1.35638,-1.12659,8.32154,0.426744,-1.09507,-0.148058
998899,-0.182989,-0.838465,0.0177868,0.958389,-1.00571,8.32859,0.426481,-1.09401,-0.148334
1000317,-0.181374,-0.838465,0.0113614,0.419597,-1.02477,8.29376,0.427217,-1.09552,-0.148133
1000350,-0.181374,-0.838465,0.0113614,0.419597,-1.02477,8.29376,0.427217,-1.09552,-0.148133
1001748,-0.179723,-0.838465,0.004972,-0.0372852,-1.02825,8.24061,0.4278,-1.09853,-0.149263
1002802,-0.162925,-0.795821,0.0274446,-0.0357465,-1.02825,8.23466,0.4278,-1.09846,-0.149263
1003213,-0.161274,-0.79582,0.0210552,-0.237973,-1.08792,8.15517,0.428709,-1.0982,-0.149164
1004599,-0.159623,-0.79582,0.0146659,-0.62349,-1.11194,8.03653,0.429138,-1.10253,-0.14968
1006032,-0.157972,-0.795819,0.00827651,-0.714117,-0.937899,7.94163,0.428043,-1.1025,-0.149771
1006739,-0.197071,-0.909127,0.0295206,-0.712578,-0.937899,7.93568,0.428043,-1.10243,-0.149771
1007470,-0.19542,-0.909126,0.0231313,-1.0884,-0.779681,7.89328,0.425807,-1.10732,-0.146944
1008911,-0.193769,-0.909126,0.0167419,-1.25681,-0.963516,7.86195,0.427433,-1.10985,-0.147274
1009904,-0.193769,-0.909126,0.0167419,-1.25681,-0.963516,7.86195,0.427433,-1.10985,-0.147274
1010391,-0.192079,-0.909126,0.010367,-1.39865,-0.965398,7.88986,0.427365,-1.11451,-0.147654
1010663,-0.250607,-1.01933,0.0282075,-1.39708,-0.965398,7.88392,0.427365,-1.11444,-0.147654
1011779,-0.248916,-1.01933,0.0218325,-1.10447,-0.988503,7.92063,0.427771,-1.11452,-0.147638
1013203,-0.247226,-1.01933,0.0154576,-0.640336,-0.921524,7.90593,0.427471,-1.112,-0.147666
1014571,-0.278729,-1.066,0.0312646,-0.638761,-0.921524,7.89999,0.427471,-1.11193,-0.147666
1014644,-0.277039,-1.066,0.0248897,-0.00795225,-0.834128,7.921,0.425973,-1.10732,-0.148516
1016075,-0.275348,-1.066,0.0185148,0.530582,-0.959864,7.91622,0.427567,-1.10031,-0.148752
1017512,-0.273658,-1.066,0.0121399,0.432769,-0.837828,7.98536,0.426861,-1.09906,-0.148544
1018514,-0.267549,-1.08116,0.0291681,0.434344,-0.837828,7.97942,0.426861,-1.099,-0.148544
1018931,-0.265858,-1.08116,0.0227932,0.164412,-0.711946,8.05611,0.425465,-1.09962,-0.149205
1020079,-0.265858,-1.08116,0.0227932,0.164412,-0.711946,8.05611,0.425465,-1.09962,-0.149205
1020365,-0.264089,-1.08116,0.0162903,-0.0682889,-0.808731,8.11176,0.426078,-1.10165,-0.147603
1021803,-0.262319,-1.08116,0.00978749,0.264167,-0.752208,8.17671,0.424745,-1.0986,-0.146462
1022447,-0.25001,-0.962433,0.0280147,0.265816,-0.752208,8.17065,0.424745,-1.09853,-0.146462
1023263,-0.24824,-0.962433,0.0215119,0.768498,-0.743717,8.22837,0.423827,-1.09373,-0.147253
1024681,-0.246471,-0.962433,0.015009,1.39252,-1.09484,8.23892,0.426514,-1.08527,-0.148705
1026096,-0.244701,-0.962433,0.00850613,1.71532,-1.28841,8.20241,0.429598,-1.07859,-0.148548
1026455,-0.241005,-0.914789,0.0216768,1.71697,-1.28841,8.19634,0.429598,-1.07852,-0.148548
1027533,-0.239236,-0.914789,0.0151739,1.49917,-1.12655,8.19002,0.429372,-1.07509,-0.147204
1028971,-0.237466,-0.914789,0.00867108,0.820867,-0.984668,8.13638,0.428346,-1.07782,-0.146478
1030283,-0.237466,-0.914789,0.00867108,0.820867,-0.984668,8.13638,0.428346,-1.07782,-0.146478
1030424,-0.235694,-0.914789,0.00232197,0.232454,-1.03425,8.11438,0.428501,-1.08135,-0.145308
1030442,-0.216741,-0.814642,0.0178302,0.234105,-1.03425,8.10846,0.428501,-1.08127,-0.145308
1031833,-0.214969,-0.814642,0.0114811,-0.154605,-1.12182,8.06938,0.429399,-1.08513,-0.144351
1033266,-0.213197,-0.814642,0.00513197,0.0133336,-1.19782,8.03484,0.431037,-1.08371,-0.14388
1034349,-0.235788,-0.93551,0.0213749,0.0149849,-1.19782,8.02892,0.431037,-1.08364,-0.14388
1034728,-0.234016,-0.935511,0.0150258,-0.017198,-1.26448,7.96378,0.432309,-1.08375,-0.146188
1036143,-0.232244,-0.935511,0.00867671,-0.140121,-1.29045,7.81235,0.434404,-1.08431,-0.148504
1037556,-0.230472,-0.935511,0.0023276,-0.560153,-0.820598,7.72369,0.430413,-1.08746,-0.146615
1038281,-0.244617,-0.962797,0.0376013,-0.558501,-0.820598,7.71777,0.430413,-1.08738,-0.146615
1038997,-0.242845,-0.962797,0.0312521,-1.12624,-0.509784,7.66607,0.426005,-1.09474,-0.147127
1040044,-0.242845,-0.962797,0.0312521,-1.12624,-0.509784,7.66607,0.426005,-1.09474,-0.147127
1040431,-0.241006,-0.962797,0.0248225,-1.35446,-0.625852,7.63393,0.425762,-1.09872,-0.147222
1041890,-0.239167,-0.962797,0.0183929,-1.45508,-0.768691,7.68795,0.42611,-1.10467,-0.147078
1042230,-0.261116,-0.971626,0.0478849,-1.45337,-0.768691,7.68196,0.42611,-1.10459,-0.147078
1043288,-0.259277,-0.971626,0.0414553,-0.781502,-0.83501,7.7493,0.426334,-1.10084,-0.146929
1044722,-0.257438,-0.971625,0.0350257,-0.249122,-1.00743,7.73559,0.427602,-1.09853,-0.147129
1046146,-0.272917,-1.08922,0.0377696,-0.247408,-1.00743,7.7296,0.427602,-1.09845,-0.147129
1046163,-0.271078,-1.08922,0.03134,0.358701,-0.992888,7.64943,0.427829,-1.09172,-0.147376
1047596,-0.269239,-1.08922,0.0249104,0.244762,-0.625356,7.59285,0.424019,-1.09143,-0.146784
1049031,-0.2674,-1.08922,0.0184808,-0.0995663,-0.488741,7.54072,0.421332,-1.09311,-0.147146
1050078,-0.278015,-1.12731,0.0159571,-0.0978525,-0.48874,7.53473,0.421332,-1.09303,-0.147146
1050112,-0.278015,-1.12731,0.0159571,-0.0978525,-0.48874,7.53473,0.421332,-1.09303,-0.147146
1050455,-0.276083,-1.12732,0.00936855,-0.47669,-0.478768,7.6051,0.419385,-1.09702,-0.146454
1051881,-0.274151,-1.12732,0.00278005,-0.44598,-0.649666,7.66065,0.419336,-1.09889,-0.146976
1053335,-0.27222,-1.12732,-0.00380846,0.140778,-0.885568,7.75974,0.421308,-1.09409,-0.146875
1054045,-0.295059,-0.969955,0.00158014,0.142578,-0.885568,7.7536,0.421308,-1.09401,-0.146875
1054769,-0.293127,-0.969955,-0.00500836,0.693323,-0.929221,7.78412,0.421806,-1.08915,-0.148103
1056176,-0.291196,-0.969955,-0.0115969,1.13382,-1.04572,7.72902,0.423102,-1.08187,-0.14956
1057631,-0.289264,-0.969955,-0.0181854,0.903313,-0.840084,7.73621,0.422592,-1.08107,-0.147669
1057967,-0.247564,-0.899929,0.0117705,0.905113,-0.840084,7.73007,0.422592,-1.08099,-0.147669
1059060,-0.245632,-0.899929,0.00518198,0.458549,-0.576798,7.76007,0.418952,-1.08226,-0.147599
1060267,-0.245632,-0.899929,0.00518198,0.458549,-0.576798,7.76007,0.418952,-1.08226,-0.147599
1060510,-0.243675,-0.899929,-0.00133842,-0.017724,-0.939644,7.805,0.421992,-1.08559,-0.146954
1061909,-0.224256,-0.877261,0.00354276,-0.0158997,-0.939643,7.79893,0.421992,-1.08551,-0.146954
1061915,-0.222298,-0.877261,-0.00297764,-0.345078,-1.36062,7.80778,0.426805,-1.08909,-0.14614
1063347,-0.220341,-0.877261,-0.00949805,-0.307157,-1.32432,7.78174,0.42805,-1.08901,-0.145906
1064804,-0.218384,-0.87726,-0.0160184,-0.318307,-1.31325,7.69371,0.429723,-1.08979,-0.145532
1065843,-0.259269,-0.962168,-0.00587602,-0.316483,-1.31325,7.68764,0.429723,-1.08971,-0.145532
1066218,-0.257311,-0.962168,-0.0123964,-0.352982,-1.09185,7.52042,0.429425,-1.0895,-0.14604
1067634,-0.255354,-0.962167,-0.0189168,-0.76769,-0.659557,7.44923,0.425036,-1.09323,-0.14541
1069093,-0.253396,-0.962167,-0.0254372,-1.2029,-0.690285,7.42767,0.42439,-1.09919,-0.146056
1069754,-0.285337,-0.992692,0.0149803,-1.20108,-0.690285,7.4216,0.42439,-1.09911,-0.146056
1070086,-0.285337,-0.992692,0.0149803,-1.20108,-0.690285,7.4216,0.42439,-1.09911,-0.146056
1070515,-0.283317,-0.992692,0.00841445,-1.41938,-0.908936,7.4566,0.426076,-1.10321,-0.146617
1071925,-0.281296,-0.992692,0.00184864,-1.44249,-1.03899,7.51492,0.426929,-1.1077,-0.146318
1073372,-0.279276,-0.992692,-0.00471717,-0.953494,-0.975922,7.56271,0.427776,-1.10549,-0.147303
1073675,-0.298542,-1.00259,0.0261527,-0.95161,-0.975922,7.55659,0.427776,-1.10541,-0.147303
1074808,-0.296521,-1.00258,0.0195869,-0.545058,-0.743399,7.56056,0.42482,-1.10446,-0.147421
1076240,-0.294501,-1.00258,0.0130211,0.0324086,-0.738691,7.55604,0.424768,-1.09844,-0.147628
1077614,-0.291644,-1.10265,0.0375718,0.0342917,-0.73869,7.54992,0.424768,-1.09835,-0.147628
1077682,-0.289623,-1.10265,0.031006,0.0430018,-0.619383,7.61191,0.422557,-1.09816,-0.147836
1079108,-0.287603,-1.10265,0.0244402,0.0376172,-0.730653,7.69447,0.42198,-1.09715,-0.149764
1079889,-0.287603,-1.10265,0.0244402,0.0376172,-0.730653,7.69447,0.42198,-1.09715,-0.149764
1080554,-0.285495,-1.10265,0.0177433,0.0364265,-1.0542,7.75259,0.426046,-1.09767,-0.148462
1081568,-0.281502,-0.969888,0.0203135,0.0383913,-1.0542,7.74635,0.426046,-1.09758,-0.148462
1082006,-0.279394,-0.969888,0.0136167,0.35161,-0.874995,7.82663,0.424083,-1.09447,-0.147689
1083419,-0.277286,-0.969888,0.00691981,0.760366,-0.745908,7.86812,0.422711,-1.08982,-0.147913
1084837,-0.275178,-0.969888,0.000222951,1.10384,-0.948935,7.78569,0.424605,-1.08458,-0.147863
1085493,-0.276236,-0.927158,0.00941382,1.10581,-0.948935,7.77945,0.424605,-1.0845,-0.147863
1086275,-0.274128,-0.927158,0.00271696,1.24799,-0.730042,7.7851,0.422701,-1.07972,-0.147186
1087690,-0.27202,-0.927158,-0.00397989,0.984169,-0.809914,7.81066,0.421988,-1.07873,-0.145888
1089154,-0.269912,-0.927158,-0.0106767,0.602151,-1.19129,7.81707,0.425902,-1.07991,-0.148126
1089439,-0.26016,-0.853797,0.00243667,0.604116,-1.19129,7.81083,0.425902,-1.07982,-0.148126
1090003,-0.26016,-0.853797,0.00243667,0.604116,-1.19129,7.81083,0.425902,-1.07982,-0.148126
1090559,-0.258009,-0.853797,-0.00423645,0.293757,-1.30254,7.83605,0.427993,-1.08127,-0.14878
1091987,-0.255857,-0.853797,-0.0109096,0.109923,-1.37287,7.79196,0.430285,-1.08307,-0.148405
1093380,-0.277596,-0.921559,0.028844,0.111928,-1.37287,7.78574,0.430285,-1.08298,-0.148405
1093435,-0.275445,-0.92156,0.0221708,0.161211,-1.32529,7.67093,0.431223,-1.08109,-0.147334
1094864,-0.273293,-0.92156,0.0154977,-0.138982,-1.28808,7.50761,0.431392,-1.08395,-0.147801
1096279,-0.271142,-0.92156,0.00882459,-0.401648,-1.26478,7.36438,0.432893,-1.08466,-0.147855
1097334,-0.254777,-0.943448,0.0392489,-0.399642,-1.26478,7.35816,0.432893,-1.08457,-0.147855
1097724,-0.252626,-0.943448,0.0325758,-1.13774,-0.932688,7.36165,0.429724,-1.09255,-0.1464
1099155,-0.250474,-0.943448,0.0259027,-1.66951,-1.22965,7.2892,0.432821,-1.09902,-0.148044
1100114,-0.250474,-0.943448,0.0259027,-1.66951,-1.22965,7.2892,0.432821,-1.09902,-0.148044
1100596,-0.248205,-0.943448,0.0190294,-2.1879,-1.13733,7.31054,0.433894,-1.10849,-0.147067
1101302,-0.30998,-0.998531,0.0456991,-2.18578,-1.13733,7.30413,0.433894,-1.1084,-0.147067
1102009,-0.307711,-0.998531,0.0388258,-2.04382,-0.713371,7.32836,0.429111,-1.11271,-0.147142
1103452,-0.305442,-0.998531,0.0319524,-1.43546,-0.796098,7.29666,0.429221,-1.11135,-0.147359
1104874,-0.303173,-0.998531,0.0250791,-0.717026,-0.831074,7.22545,0.428305,-1.10801,-0.147753
1105193,-0.356885,-1.1697,0.0352878,-0.714911,-0.831074,7.21904,0.428305,-1.10791,-0.147753
1106332,-0.354616,-1.1697,0.0284145,-0.183869,-0.735554,7.21319,0.427595,-1.10177,-0.147458
1107731,-0.352347,-1.1697,0.0215412,-0.594677,-0.564005,7.25897,0.424912,-1.10601,-0.147563
1109170,-0.351524,-1.22549,0.0330784,-0.592562,-0.564004,7.25257,0.424912,-1.10591,-0.147563
1109225,-0.349255,-1.22549,0.0262051,-0.857765,-0.690912,7.2562,0.425057,-1.1077,-0.147548
1110322,-0.349255,-1.22549,0.0262051,-0.857765,-0.690912,7.2562,0.425057,-1.1077,-0.147548
1110614,-0.34685,-1.22549,0.0190904,-1.20176,-0.543227,7.34595,0.423101,-1.11317,-0.146498
1112050,-0.344445,-1.22549,0.0119756,-0.957698,-0.338029,7.48525,0.419117,-1.11368,-0.146644
1113090,-0.336904,-1.0627,0.013797,-0.955456,-0.33803,7.47862,0.419117,-1.11358,-0.146644
1113468,-0.334499,-1.0627,0.00668224,-0.393852,-0.634596,7.55454,0.420245,-1.10964,-0.148368
1114899,-0.332093,-1.0627,-0.000432521,0.177361,-1.01762,7.60292,0.423819,-1.10492,-0.149646
1116351,-0.329688,-1.0627,-0.00754728,0.663606,-0.823799,7.67872,0.422873,-1.09743,-0.14974
1117027,-0.326022,-0.960258,0.000839037,0.665847,-0.823799,7.67209,0.422873,-1.09733,-0.14974
1117776,-0.323617,-0.960258,-0.00627573,0.359247,-0.815742,7.68468,0.422999,-1.0977,-0.148475
1119207,-0.321211,-0.960258,-0.0133905,-0.148115,-0.975293,7.63577,0.424456,-1.09896,-0.148714
1119921,-0.321211,-0.960258,-0.0133905,-0.148115,-0.975293,7.63577,0.424456,-1.09896,-0.148714
1120638,-0.318791,-0.960258,-0.0203856,-0.958162,-0.814989,7.67465,0.422497,-1.10689,-0.147475
1120977,-0.289834,-0.927141,-0.00730181,-0.955906,-0.814989,7.66813,0.422497,-1.10679,-0.147475
1122078,-0.287413,-0.927141,-0.0142969,-1.28513,-0.975213,7.7087,0.423991,-1.11152,-0.146516
1123512,-0.284993,-0.927142,-0.0212919,-1.13386,-1.27064,7.73102,0.427451,-1.11249,-0.147074
1124890,-0.295413,-1.0294,0.0107097,-1.1316,-1.27064,7.7245,0.427451,-1.11239,-0.147074
1124927,-0.292992,-1.0294,0.00371468,-0.785289,-1.48982,7.71609,0.430569,-1.11079,-0.148773
1126362,-0.290572,-1.0294,-0.00328039,-0.536924,-1.5082,7.63475,0.433076,-1.10821,-0.149716
1127793,-0.288151,-1.0294,-0.0102755,-0.80371,-1.10538,7.6188,0.431609,-1.11089,-0.148996
1128866,-0.297066,-1.00051,0.0427949,-0.801454,-1.10538,7.61228,0.431609,-1.11079,-0.148996
1129238,-0.294646,-1.00051,0.0357998,-1.04183,-0.823281,7.53895,0.428552,-1.11354,-0.150409
1130149,-0.294646,-1.00051,0.0357998,-1.04183,-0.823281,7.53895,0.428552,-1.11354,-0.150409
1130667,-0.292129,-1.00051,0.0286964,-1.05189,-0.727223,7.62634,0.427992,-1.11622,-0.148877
1132097,-0.289612,-1.00051,0.021593,-0.614746,-0.716155,7.68408,0.425741,-1.11435,-0.148129
1132804,-0.278731,-0.991236,0.0630943,-0.6124,-0.716154,7.67746,0.425741,-1.11424,-0.148129
1133559,-0.276214,-0.991235,0.0559909,0.142381,-1.09371,7.72761,0.429393,-1.10785,-0.148485
1134972,-0.273698,-0.991234,0.0488875,0.750126,-1.05956,7.67158,0.430453,-1.10105,-0.148439
1136386,-0.271181,-0.991233,0.0417841,1.03497,-0.651573,7.62614,0.426491,-1.09471,-0.147803
1136822,-0.271374,-1.02957,0.0394283,1.03732,-0.651573,7.61952,0.426491,-1.0946,-0.147803
1137823,-0.268857,-1.02957,0.0323249,0.782387,-0.178728,7.56897,0.420956,-1.09336,-0.146684
1139260,-0.26634,-1.02957,0.0252215,0.465823,-0.119264,7.50947,0.416618,-1.09419,-0.148497
1140255,-0.26634,-1.02957,0.0252215,0.465823,-0.119264,7.50947,0.416618,-1.09419,-0.148497
1140703,-0.26381,-1.02957,0.0182377,0.286409,-0.259952,7.63222,0.415478,-1.09469,-0.14868
1140756,-0.267598,-0.909844,-0.00252762,0.288767,-0.259952,7.62571,0.415478,-1.09458,-0.14868
1142127,-0.265067,-0.909844,-0.00951133,0.515355,-0.694345,7.69377,0.417695,-1.09216,-0.147967
1143555,-0.262537,-0.909844,-0.016495,0.999146,-1.12868,7.73371,0.421495,-1.08629,-0.148143
1144694,-0.306159,-0.871208,-0.0247785,1.0015,-1.12868,7.7272,0.421495,-1.08619,-0.148143
1145004,-0.303629,-0.871208,-0.0317622,1.37556,-1.15248,7.65373,0.423534,-1.08016,-0.148241
1146431,-0.301098,-0.871208,-0.0387459,1.49411,-0.853009,7.52973,0.422128,-1.07443,-0.146688
1147857,-0.298568,-0.871208,-0.0457296,1.00801,-0.529206,7.41033,0.418326,-1.07528,-0.144674
1148622,-0.255712,-0.822559,0.00427093,1.01036,-0.529206,7.40383,0.418326,-1.07518,-0.144674
1149281,-0.253182,-0.822559,-0.00271278,0.515403,-0.892803,7.30966,0.42053,-1.07722,-0.145123
1150101,-0.253182,-0.822559,-0.00271278,0.515403,-0.892803,7.30966,0.42053,-1.07722,-0.145123
1150746,-0.250586,-0.822558,-0.00971817,0.0716087,-1.21374,7.27873,0.423582,-1.08106,-0.147747
1152150,-0.247989,-0.822558,-0.0167236,0.092876,-1.40315,7.35067,0.426265,-1.08143,-0.147985
1152548,-0.229853,-0.941951,0.00656236,0.0952957,-1.40315,7.34415,0.426265,-1.08132,-0.147985
1153621,-0.227257,-0.941951,-0.000443025,0.397697,-1.81349,7.24731,0.433541,-1.07818,-0.14899
1155001,-0.224661,-0.94195,-0.00744841,0.537917,-1.4872,7.17876,0.433579,-1.07676,-0.148953
1156493,-0.222065,-0.94195,-0.0144538,0.605074,-1.00827,7.10597,0.430456,-1.0742,-0.147514
1156511,-0.297153,-0.980643,0.00807589,0.607493,-1.00827,7.09944,0.430456,-1.0741,-0.147514
1157891,-0.294557,-0.980643,0.00107051,0.381076,-0.966103,7.02396,0.430007,-1.07559,-0.146806
1159348,-0.29196,-0.980642,-0.00593488,0.226072,-1.04876,7.06834,0.430626,-1.0765,-0.146595
1159929,-0.29196,-0.980642,-0.00593488,0.226072,-1.04876,7.06834,0.430626,-1.0765,-0.146595
1160439,-0.331224,-0.908318,0.0352256,0.228589,-1.04876,7.0617,0.430626,-1.07639,-0.146595
1160760,-0.328523,-0.908319,0.0280964,0.137067,-1.13242,7.13406,0.431195,-1.0782,-0.146911
