time,fx,fy,fz,tx,ty,tz
3366079,13.9996,-0.722141,1.95295,0.401876,-0.474835,-0.154758
3367514,13.454,-1.30884,2.06126,0.458553,-0.501795,-0.15246
3368946,13.1988,-1.07277,2.08014,0.431628,-0.524554,-0.147801
3370388,14.2928,-1.33121,2.58027,0.456083,-0.462637,-0.150755
3371826,15.0671,-0.462948,2.69414,0.420351,-0.412491,-0.14725
3373281,14.7629,0.834562,2.7278,0.338249,-0.423828,-0.150524
3374692,13.8931,0.935065,2.74252,0.328375,-0.472596,-0.150124
3376106,12.9008,0.532786,2.34051,0.36382,-0.519035,-0.152118
3377556,12.1003,0.112381,2.42206,0.378198,-0.570025,-0.143265
3378967,11.7655,-0.748265,2.77283,0.41765,-0.584471,-0.143328
3380430,12.0314,-1.57308,2.64655,0.466298,-0.586723,-0.150026
3381853,13.1971,-1.60249,3.07989,0.460812,-0.504121,-0.15034
3383292,13.5077,-1.94383,3.50636,0.473938,-0.498579,-0.151555
3384720,13.6502,-2.787,3.21407,0.520738,-0.478514,-0.151543
3386157,13.3673,-3.3224,2.70981,0.548744,-0.517429,-0.152139
3387572,14.1313,-3.14745,2.46367,0.553898,-0.462044,-0.153036
3388989,14.4166,-1.96953,2.80965,0.468495,-0.452157,-0.147894
3390439,14.3135,-2.03568,2.56894,0.484961,-0.45736,-0.154158
3391857,14.2939,-1.84702,2.49681,0.486389,-0.466795,-0.151915
3393305,14.6903,-0.621588,2.97159,0.406901,-0.436671,-0.151044
3394717,14.8592,-0.818605,2.34725,0.430396,-0.438038,-0.150024
3396164,15.3324,-0.261805,1.84718,0.404668,-0.404404,-0.144674
3397592,15.0752,0.67998,2.18365,0.347527,-0.405762,-0.147952
3399055,14.1211,0.97098,2.51338,0.334397,-0.477855,-0.155765
3400467,13.7564,0.306275,2.79929,0.373156,-0.476233,-0.15204
3401877,13.1431,-0.388514,2.83156,0.411021,-0.525889,-0.148922
3403349,13.4882,0.03023,3.2411,0.378875,-0.488524,-0.145341
3404732,12.8965,-0.384526,2.94168,0.410556,-0.536132,-0.148
3406231,13.1403,-0.197759,2.62661,0.39169,-0.507935,-0.153898
3407639,12.7182,0.089359,2.69873,0.369367,-0.541885,-0.15096
3409050,12.9719,-1.0555,2.66332,0.437291,-0.521018,-0.150744
3410489,13.2843,-1.72698,3.05088,0.467562,-0.516725,-0.15121
3411912,14.0405,-2.50279,2.8599,0.515873,-0.476566,-0.151215
3413351,14.9962,-2.07015,3.02259,0.489814,-0.418301,-0.152111
3414775,15.0236,-1.35728,3.09483,0.449742,-0.419103,-0.151433
3416211,14.3848,-1.60289,2.55899,0.470491,-0.448657,-0.151529
3417659,13.9341,-1.12825,2.62859,0.440562,-0.494003,-0.154077
3419094,14.3411,-0.898892,2.42692,0.424679,-0.462495,-0.145583
3420508,15.149,-0.933032,2.1178,0.439792,-0.421272,-0.150526
3421939,15.7644,0.251504,2.36005,0.37179,-0.386224,-0.153093
3423371,15.6704,0.958335,2.54408,0.336009,-0.377868,-0.149593
3424817,14.6815,0.628958,2.83331,0.348239,-0.436105,-0.149373
3426240,13.7895,0.09413,2.79688,0.389711,-0.484737,-0.152128
3427704,13.3391,0.151467,2.85078,0.374993,-0.49742,-0.142145
3429091,12.6244,-0.000349,2.79963,0.381216,-0.552926,-0.147807
3430547,12.8753,-0.432933,2.50834,0.413001,-0.536368,-0.153208
3432026,13.6044,-0.096703,2.85551,0.388995,-0.483514,-0.149779
3433422,13.4845,-0.408944,3.34452,0.392308,-0.50385,-0.151417
3434827,13.3768,-1.77639,3.16744,0.480053,-0.501136,-0.150364
3436248,13.4755,-2.14206,2.88964,0.496395,-0.512749,-0.147018
3437713,14.4404,-1.43203,3.02043,0.450094,-0.442229,-0.149194
3439130,14.5192,-1.58508,2.83551,0.462431,-0.451329,-0.148345
3440550,14.4786,-1.65507,2.71007,0.464679,-0.444694,-0.15578
3441988,14.1068,-1.76261,2.8964,0.469466,-0.481871,-0.153031
3443434,14.5709,-2.19856,2.84335,0.496561,-0.451802,-0.149946
3444882,15.2073,-2.08796,2.79724,0.494783,-0.417428,-0.150295
3446340,15.7338,-1.41399,2.39385,0.462036,-0.384781,-0.149652
3447720,15.508,-0.331774,2.62446,0.390468,-0.388217,-0.150071
3449154,14.6376,-0.029173,2.68748,0.378629,-0.445877,-0.157208
3450589,13.9393,-0.473812,2.72113,0.411688,-0.470469,-0.150636
3452021,13.1778,-0.692475,3.01763,0.414381,-0.525134,-0.147956
3453451,13.2786,-0.953105,3.08518,0.437732,-0.507807,-0.14649
3454873,13.2679,-0.775386,2.92442,0.419612,-0.514354,-0.149235
3456309,13.5425,-0.211873,2.99762,0.390123,-0.491631,-0.15729
3457776,13.2949,-0.357992,2.89332,0.399067,-0.512782,-0.150087
3459203,13.3124,-1.16298,2.90854,0.429162,-0.501624,-0.1513
3460620,13.1281,-2.07481,2.94166,0.490878,-0.53084,-0.149041
3462075,14.109,-2.36144,2.87649,0.508678,-0.477513,-0.153515
3463491,15.1325,-1.63838,2.95632,0.459165,-0.410843,-0.148973
3464898,15.154,-1.62633,2.89871,0.463886,-0.409522,-0.152206
3466337,14.5935,-1.70389,2.95376,0.462867,-0.438989,-0.154783
3467766,14.0643,-1.71071,3.05888,0.469302,-0.483709,-0.151376
3469215,14.2268,-2.36724,2.69389,0.500504,-0.472993,-0.146935
3470651,15.045,-2.22778,2.43892,0.504503,-0.429485,-0.149047
3472065,15.8327,-0.852564,2.65252,0.428204,-0.384885,-0.152389
3473504,15.7387,-0.285486,2.78397,0.394672,-0.370274,-0.153647
3474935,14.5175,-0.658173,3.04807,0.415088,-0.457977,-0.153872
3476355,13.8729,-0.788515,3.3646,0.427894,-0.470887,-0.151313
3477789,12.9787,-0.71251,3.30276,0.421742,-0.534582,-0.143175
3479237,12.886,-0.743527,3.11527,0.427396,-0.53236,-0.147362
3480670,13.1925,-0.224172,2.72015,0.396182,-0.520225,-0.148924
3482132,13.8388,0.697043,2.83659,0.34034,-0.473631,-0.151027
3483550,13.7858,0.200975,3.13634,0.367731,-0.489173,-0.150757
3484980,13.6244,-0.818972,3.11986,0.433583,-0.487981,-0.145286
3486430,13.6736,-1.37954,3.12512,0.454948,-0.511581,-0.147885
3487807,14.8664,-1.28852,3.12308,0.456739,-0.417773,-0.149257
3489287,14.9463,-0.522905,3.07943,0.405783,-0.435154,-0.14877
3490699,14.954,-0.645312,2.86539,0.418977,-0.4181,-0.155457
3492152,14.3022,-1.30612,2.92748,0.45775,-0.468622,-0.152936
3493598,14.3746,-1.36183,3.18513,0.442051,-0.466698,-0.151141
3494992,15.1109,-1.97023,2.89971,0.494169,-0.41947,-0.143246
3496472,15.4528,-1.44958,2.61438,0.470849,-0.412155,-0.153591
3497858,15.8417,-0.09022,2.9529,0.372274,-0.37357,-0.148723
3499305,15.078,-0.036236,2.79481,0.389823,-0.417235,-0.155132
3500723,14.2667,-0.422568,3.11322,0.412353,-0.46353,-0.151237
3502159,13.509,-0.780623,3.36981,0.426549,-0.499893,-0.145936
3503583,13.2692,-0.665168,3.27867,0.421669,-0.519982,-0.146777
3505042,13.4012,-0.334428,3.19818,0.404974,-0.507026,-0.149794
3506476,13.5826,0.206354,3.02937,0.378847,-0.499941,-0.153931
3507914,13.7134,0.744958,3.14827,0.338065,-0.483835,-0.151711
3509319,13.4315,-0.035277,3.15846,0.385853,-0.50293,-0.151694
3510761,13.4621,-0.997148,3.05335,0.440249,-0.51288,-0.147524
3512168,14.5124,-0.954705,3.0864,0.438163,-0.459375,-0.153156
3513607,15.4021,-0.385815,3.12349,0.403923,-0.390155,-0.14494
3515069,15.1022,-0.659733,2.77411,0.414852,-0.425517,-0.154836
3516485,14.8683,-0.951264,3.22269,0.428676,-0.423319,-0.153707
3517924,14.0403,-1.32325,3.23225,0.447186,-0.480948,-0.147991
3519354,14.3308,-2.2137,2.94076,0.499614,-0.478239,-0.14891
3520769,15.4607,-2.18758,2.84612,0.501375,-0.398682,-0.147542
3522213,15.7466,-1.15025,2.72206,0.441034,-0.395742,-0.155351
3523670,16.0531,-0.647743,2.93542,0.411903,-0.357441,-0.151013
3525083,14.768,-1.1781,3.28142,0.441509,-0.437654,-0.153923
3526536,13.9302,-1.29801,3.48784,0.452511,-0.474134,-0.150581
3527945,13.0939,-1.57099,3.6163,0.463437,-0.528425,-0.145101
3529383,12.9646,-1.4525,3.39289,0.466764,-0.529126,-0.14747
3530828,13.2507,-0.510453,3.02744,0.400839,-0.515344,-0.148075
3532270,13.7107,-0.15242,3.08043,0.39526,-0.493892,-0.15314
3533688,13.9839,-0.208578,3.19437,0.387384,-0.468447,-0.1499
3535083,13.7441,-0.754273,3.43514,0.41422,-0.489671,-0.14469
3536516,13.8193,-1.90877,3.19975,0.498111,-0.503111,-0.150731
3537955,15.1574,-1.05906,3.38694,0.437794,-0.403733,-0.145571
3539395,15.0315,-0.350272,3.30923,0.387092,-0.435963,-0.149149
3540817,15.2165,-1.17622,2.76766,0.451805,-0.39849,-0.154166
3542252,14.5157,-1.09355,3.21027,0.435627,-0.461975,-0.151996
3543685,14.5723,-1.71944,3.27504,0.459269,-0.457937,-0.149557
3545124,15.295,-2.84199,3.03094,0.541523,-0.412279,-0.145552
3546546,15.7954,-2.00443,2.81928,0.486157,-0.404188,-0.156118
3547987,16.4235,-1.04851,3.12514,0.418908,-0.336234,-0.146221
3549415,15.6033,-1.2934,2.86574,0.451409,-0.399765,-0.158518
3550886,14.9733,-1.34651,3.41964,0.451309,-0.41979,-0.153277
3552279,13.8599,-1.57397,3.78364,0.462564,-0.491757,-0.145054
3553721,13.4618,-1.85212,3.65951,0.483074,-0.505599,-0.147693
3555141,13.3685,-1.24209,3.61225,0.450277,-0.51276,-0.147742
3556580,13.5139,-0.229661,3.35636,0.388707,-0.50315,-0.152348
3558013,13.6974,-0.005707,3.42919,0.384558,-0.493944,-0.151963
3559446,13.7484,-0.258961,3.39968,0.396171,-0.491142,-0.153463
3560876,14.0033,-0.818562,3.2867,0.426698,-0.479364,-0.147631
3562306,14.7729,-0.959113,3.48943,0.441334,-0.451328,-0.152354
3563729,15.5287,-0.24809,3.62149,0.399978,-0.382286,-0.145633
3565165,15.1793,-0.293737,3.02293,0.402927,-0.436717,-0.153806
3566597,15.5168,-0.255869,3.35091,0.391032,-0.37775,-0.151699
3568033,14.3658,-0.644531,3.16278,0.413314,-0.486092,-0.150541
3569455,15.4987,-1.46352,3.09464,0.459254,-0.401374,-0.145774
3570913,15.815,-1.64678,3.17088,0.48149,-0.396867,-0.148031
3572378,16.2516,-0.871299,3.0396,0.427227,-0.373218,-0.155552
3573769,16.7271,-0.766712,3.234,0.419908,-0.32822,-0.15211
3575211,15.6618,-0.954401,3.31439,0.434583,-0.395295,-0.154754
3576617,14.9584,-1.04436,3.65599,0.43301,-0.42187,-0.149604
3578116,13.8284,-1.46375,3.80192,0.467021,-0.499195,-0.148752
3579504,13.6122,-1.04183,3.85252,0.446875,-0.489143,-0.14645
3580928,13.3981,-0.49597,3.4644,0.403964,-0.522974,-0.151087
3582354,13.8221,-0.117633,3.58615,0.394504,-0.481919,-0.149553
3583796,13.886,0.374087,3.59066,0.359622,-0.479095,-0.14948
3585227,13.8251,-0.352043,3.61464,0.404236,-0.492752,-0.148684
3586638,14.3202,-0.91147,3.46147,0.446722,-0.471038,-0.154104
3588097,15.3294,0.140382,3.65035,0.375463,-0.395936,-0.143439
3589516,15.1837,-0.128999,3.52496,0.386278,-0.43034,-0.150583
3590959,15.3989,-0.230023,3.30501,0.405596,-0.394036,-0.155188
3592390,14.9023,-0.020048,3.53424,0.379185,-0.440509,-0.149745
3593809,14.8056,-0.962968,3.48777,0.430232,-0.446273,-0.151434
3595257,15.3329,-1.49858,3.16941,0.472062,-0.414824,-0.149859
3596686,15.6546,-1.06513,3.06413,0.439399,-0.403733,-0.150998
3598115,16.0236,-0.925543,3.33744,0.425177,-0.36759,-0.150355
3599539,15.6445,-1.12878,3.32152,0.44483,-0.400782,-0.157407
3600982,15.1376,-1.19674,3.58525,0.438389,-0.41472,-0.151236
3602467,14.1486,-1.68073,3.97338,0.468588,-0.474432,-0.149317
3603838,13.8161,-1.97608,3.87468,0.485286,-0.485947,-0.149468
3605271,13.4598,-1.41642,3.76595,0.46348,-0.512461,-0.148831
3606704,13.571,-0.914814,3.50626,0.427051,-0.496389,-0.151096
3608140,13.6872,-0.697472,3.5213,0.414543,-0.496437,-0.153175
3609563,13.9476,-0.572705,3.53423,0.403794,-0.477794,-0.150748
3611007,14.1007,-1.24798,3.4209,0.454203,-0.481585,-0.149548
3612446,14.9499,-0.982872,3.70026,0.438618,-0.430285,-0.151587
3613876,15.2256,-0.336083,3.62036,0.395171,-0.413887,-0.148793
3615292,15.4054,-0.788313,3.04912,0.432961,-0.412249,-0.15046
3616730,15.2244,-0.437943,3.65548,0.399875,-0.401474,-0.150891
3618160,14.5571,-0.817677,3.36682,0.419793,-0.481339,-0.151901
3619622,15.509,-1.79863,3.10972,0.481606,-0.388053,-0.144451
3621034,15.5443,-1.67613,3.1917,0.468753,-0.426705,-0.155018
3622477,16.5817,-1.11462,3.29005,0.430689,-0.343978,-0.149534
3623907,16.3309,-1.35255,3.28282,0.460526,-0.352493,-0.150804
3625357,15.4499,-1.28609,3.77719,0.439325,-0.411347,-0.154056
3626788,14.7471,-1.66952,3.94958,0.470056,-0.430365,-0.150318
3628203,13.6269,-2.18232,3.93832,0.498064,-0.508381,-0.147288
3629656,13.5569,-1.96895,4.04464,0.481141,-0.494356,-0.148591
3631080,13.2102,-1.51792,3.70594,0.461284,-0.534941,-0.150443
3632528,13.7346,-0.867572,3.86959,0.421939,-0.481216,-0.149935
3633947,13.8705,-0.800326,3.7666,0.42432,-0.4992,-0.153219
3635338,14.4273,-1.23017,3.6263,0.450903,-0.455021,-0.146371
3636794,15.0293,-1.01687,3.80224,0.435265,-0.436596,-0.149362
3638231,15.5265,-0.71628,3.81467,0.413079,-0.392503,-0.147611
3639639,15.5057,-0.505906,3.46334,0.41539,-0.41606,-0.149615
3641079,15.8685,-0.109805,3.79621,0.396783,-0.375598,-0.152955
3642512,15.0497,-0.299593,3.3985,0.388146,-0.440314,-0.145801
3643949,15.58,-1.04978,3.33135,0.442811,-0.405424,-0.151173
3645380,15.9177,-0.902492,3.27579,0.434422,-0.389285,-0.148909
3646806,16.3445,-0.604291,3.22227,0.410114,-0.367919,-0.146828
3648239,16.7417,-0.778366,3.54709,0.427731,-0.33859,-0.153043
3649692,16.2308,-0.740985,3.6013,0.418563,-0.36302,-0.154179
3651103,15.5199,-0.910162,4.18599,0.430624,-0.394592,-0.146935
3652539,14.4618,-1.68528,4.02999,0.474708,-0.468585,-0.151465
3653982,14.1799,-1.53008,4.13702,0.471269,-0.465904,-0.146185
3655411,13.8604,-0.921178,3.80365,0.424212,-0.500169,-0.149485
3656837,14.2155,-0.68701,3.90413,0.425655,-0.467714,-0.149688
3658288,14.4753,-0.419062,3.57154,0.396326,-0.458739,-0.151565
3659706,14.7895,-0.643264,3.96426,0.418347,-0.440552,-0.145444
3661143,15.0696,-1.10618,3.76317,0.457676,-0.440355,-0.153538
3662612,15.9421,-0.468741,4.19248,0.405635,-0.368672,-0.144611
3664003,15.6752,-0.321849,3.87599,0.395425,-0.409497,-0.148886
3665433,15.8503,-0.303149,3.71841,0.408999,-0.379544,-0.151858
3666862,15.3619,0.439116,3.74557,0.355494,-0.416967,-0.147908
3668319,15.3369,-0.393259,3.63764,0.405339,-0.426658,-0.154248
3669724,15.9978,-0.936094,3.50357,0.443195,-0.385953,-0.145263
3671167,16.4252,-0.431654,3.56277,0.406415,-0.377959,-0.152021
3672630,17.3536,-0.347718,3.68493,0.398843,-0.296098,-0.147319
3674036,16.7749,-0.613883,3.5363,0.418672,-0.350798,-0.153852
3675482,16.3184,-0.534123,4.21946,0.409372,-0.354721,-0.150219
3676913,15.0699,-1.22706,4.35524,0.447508,-0.431172,-0.147946
3678335,14.2469,-1.82238,4.40337,0.47826,-0.47193,-0.148115
3679757,13.8001,-1.64893,4.25758,0.472378,-0.500914,-0.150746
3681187,14.0847,-1.02389,3.97995,0.435667,-0.482894,-0.148815
3682615,14.6204,-0.953846,3.92665,0.429564,-0.451789,-0.153732
3684053,15.1438,-0.932446,3.88366,0.428859,-0.43079,-0.15369
3685488,15.7114,-1.25933,3.93346,0.445914,-0.396551,-0.150561
3686901,16.2568,-1.19574,4.02028,0.447467,-0.371578,-0.150095
3688342,16.4861,-1.01616,4.06861,0.435223,-0.35288,-0.149053
3689788,16.28,-0.830905,3.76084,0.430438,-0.370312,-0.151721
3691223,16.0796,-0.539031,4.09687,0.404129,-0.37224,-0.151869
3692659,15.4849,-0.753004,3.67705,0.422825,-0.430115,-0.15185
3694092,16.164,-1.20605,3.5544,0.448946,-0.372899,-0.1471
3695512,16.4058,-0.973137,3.745,0.436925,-0.373956,-0.148449
3696948,16.9976,-0.839479,3.60359,0.417622,-0.335238,-0.153466
3698387,17.1747,-0.943628,3.7105,0.438804,-0.316226,-0.150031
3699807,16.4107,-0.864892,4.0232,0.419096,-0.362438,-0.151767
3701247,15.7659,-1.38471,4.3995,0.452091,-0.380447,-0.149435
3702682,14.6107,-1.87939,4.4312,0.484118,-0.468385,-0.149306
3704109,14.3955,-1.75454,4.65848,0.474269,-0.447238,-0.147638
3705528,13.7364,-1.53315,4.20289,0.460666,-0.521764,-0.151063
3706986,14.2452,-1.2686,4.36834,0.43913,-0.450232,-0.147346
3708412,14.1128,-1.19107,4.22401,0.447525,-0.494392,-0.151165
3709841,14.9711,-1.60066,4.18175,0.469069,-0.424111,-0.151139
3711285,15.0975,-1.52645,4.34911,0.460819,-0.449352,-0.150759
3712700,16.2301,-1.16279,4.41835,0.436943,-0.347331,-0.14562
3714151,15.8454,-1.18043,4.03702,0.449792,-0.413012,-0.153206
3715550,16.5253,-0.494769,4.32104,0.407581,-0.339595,-0.151361
3717011,15.7917,-0.55252,3.86399,0.406341,-0.399381,-0.148124
3718477,15.776,-1.13809,3.64727,0.450769,-0.408469,-0.154322
3719862,16.5148,-0.952627,3.69651,0.431054,-0.355823,-0.147931
3721297,16.8142,-0.638045,3.42539,0.422518,-0.361798,-0.148158
3722719,17.6239,-0.630794,3.77327,0.413986,-0.286137,-0.150675
3724155,16.9837,-0.582613,3.78215,0.412848,-0.342992,-0.155035
3725609,16.6385,-0.413531,4.27265,0.396076,-0.330539,-0.145516
3727011,14.867,-1.34844,4.455,0.456697,-0.452389,-0.150985
3728459,14.4034,-1.46142,4.4831,0.462592,-0.455373,-0.1458
3729884,13.65,-0.876351,4.56306,0.42936,-0.511817,-0.147492
3731327,13.7905,-0.914456,4.32252,0.438335,-0.497056,-0.150524
3732751,14.2675,-0.716563,4.02912,0.4149,-0.470336,-0.150954
3734176,14.7226,-0.669454,4.18975,0.406723,-0.456332,-0.146732
3735609,15.4635,-1.28548,4.23924,0.463378,-0.404502,-0.153474
3737068,15.9346,-0.684042,4.47553,0.425563,-0.394091,-0.148575
3738470,16.1003,-0.79027,4.26735,0.416732,-0.367297,-0.147297
3739906,15.9457,-0.761872,4.02074,0.428266,-0.391249,-0.152755
3741383,15.902,-0.067446,4.42879,0.374687,-0.379479,-0.14905
3742784,15.4002,-0.750148,3.96903,0.436024,-0.432394,-0.147495
3744230,16.2866,-0.889161,3.79516,0.434135,-0.365521,-0.149668
3745660,16.4325,-0.241433,3.82122,0.391357,-0.377515,-0.149378
3747101,17.2038,-0.474923,3.51508,0.408079,-0.322896,-0.147845
3748516,17.4381,-0.397835,3.85592,0.413557,-0.305045,-0.152279
3749948,16.8882,-0.092612,4.31497,0.377147,-0.336326,-0.153018
3751399,16.0515,-0.815221,4.59133,0.429981,-0.367941,-0.146622
3752824,14.8053,-1.25982,4.44753,0.456317,-0.460781,-0.151267
3754273,14.5756,-1.00541,4.78518,0.438392,-0.439046,-0.14564
3755674,13.7806,-0.829765,4.18009,0.421983,-0.517316,-0.147821
3757096,14.3778,-0.721059,4.52763,0.425546,-0.449531,-0.148343
3758533,14.3683,-0.667671,4.2707,0.41034,-0.485123,-0.151831
3759969,15.2767,-1.2101,4.51172,0.448756,-0.412362,-0.148334
3761383,15.514,-1.34808,4.4726,0.448526,-0.417788,-0.148907
3762835,16.2267,-1.12582,4.70351,0.443825,-0.358693,-0.14961
3764258,16.1511,-1.038,4.36685,0.440558,-0.38961,-0.152146
3765720,16.343,-0.463138,4.68199,0.405636,-0.34529,-0.14979
3767132,15.4227,-0.955882,4.29074,0.43047,-0.431289,-0.150597
3768563,15.6461,-1.36299,4.10781,0.45117,-0.408483,-0.152912
3769995,15.9914,-1.09487,4.34636,0.440979,-0.388637,-0.146605
3771427,16.4931,-1.1004,3.71457,0.443193,-0.380465,-0.149799
3772861,17.3741,-0.97116,4.15593,0.435828,-0.295559,-0.149955
3774282,16.8749,-0.527696,4.1624,0.402722,-0.351037,-0.154331
3775715,16.5143,-0.776579,4.61278,0.419438,-0.337008,-0.147307
3777184,14.9108,-1.74446,4.70688,0.477658,-0.452422,-0.149678
3778585,14.6767,-1.46056,4.94479,0.461407,-0.440085,-0.145286
3780032,13.7622,-1.32863,4.69597,0.443139,-0.510618,-0.148094
3781449,14.0448,-1.40139,4.44532,0.459186,-0.480707,-0.152454
3782878,14.5545,-0.804347,4.10116,0.415664,-0.465265,-0.147798
3784325,15.3028,-1.17932,4.24938,0.443337,-0.428151,-0.15063
3785757,16.3449,-1.40421,4.24719,0.455417,-0.359468,-0.151671
3787175,16.6531,-1.2764,4.66582,0.445382,-0.355719,-0.148436
3788632,16.8633,-1.44934,4.38145,0.474855,-0.338385,-0.153253
3790032,16.7417,-0.915756,4.69327,0.425162,-0.340216,-0.149958
3791497,16.0456,-0.991959,4.45094,0.421021,-0.386943,-0.149187
3792911,16.0079,-1.62597,4.00979,0.481383,-0.396499,-0.150714
3794347,16.3036,-0.870646,4.41014,0.421234,-0.373963,-0.148962
3795758,16.761,-1.05415,3.88174,0.431941,-0.36027,-0.150895
3797218,17.5162,-1.17259,3.94511,0.452323,-0.299302,-0.151256
3798627,17.0521,-0.352614,4.4849,0.393183,-0.336293,-0.153893
3800097,16.5108,-0.791142,4.63036,0.419502,-0.346712,-0.146441
3801508,15.2863,-1.44278,4.80177,0.470862,-0.426693,-0.152344
3802948,14.8411,-1.14176,5.02669,0.439724,-0.441897,-0.146699
3804388,14.3146,-1.07112,4.92504,0.439988,-0.471236,-0.146964
3805829,14.2008,-0.846968,4.70879,0.433567,-0.48537,-0.153418
3807245,14.8961,-0.500411,4.4842,0.406788,-0.44316,-0.151073
3808684,15.3536,-0.494243,4.52584,0.405795,-0.422229,-0.145864
3810122,16.0647,-0.972905,4.61536,0.44281,-0.381835,-0.153705
3811535,16.505,-0.981123,4.67401,0.438596,-0.366224,-0.147322
3812948,16.9617,-0.932441,4.45231,0.425063,-0.334199,-0.147339
3814396,17.2023,-0.508034,4.57736,0.409388,-0.325716,-0.149999
3815821,16.721,-0.265578,4.41994,0.393378,-0.345655,-0.148325
3817261,16.0361,-0.807174,4.42455,0.431405,-0.394432,-0.152814
3818692,16.3454,-0.884369,4.48226,0.428514,-0.376794,-0.147747
3820111,16.6626,-0.960161,4.11472,0.433261,-0.369122,-0.148638
3821548,17.7824,-0.789329,4.08418,0.43085,-0.295314,-0.14935
3822982,17.8078,-0.327054,4.42303,0.400326,-0.290883,-0.15506
3824420,17.2358,-0.17104,4.70376,0.383035,-0.314908,-0.151144
3825837,16.1642,-0.921005,5.1326,0.438529,-0.3673,-0.151793
3827269,14.8116,-1.07605,5.14421,0.439481,-0.454699,-0.149946
3828724,14.1607,-1.35563,5.37966,0.462372,-0.471739,-0.147892
3830135,13.8046,-0.907373,4.72094,0.43077,-0.515281,-0.153426
3831602,14.6381,-0.274642,4.81664,0.398917,-0.452739,-0.152138
3833058,15.2785,-0.411315,4.15689,0.392315,-0.442394,-0.152319
3834450,16.8167,-0.628525,4.57848,0.426071,-0.333293,-0.153781
3835854,17.0504,-0.662222,4.69597,0.415915,-0.341629,-0.149989
3837289,17.4881,-1.27546,4.73032,0.452566,-0.299295,-0.150635
3838739,17.3337,-0.913122,4.87565,0.436936,-0.321651,-0.15343
3840170,16.9319,-0.290242,4.79608,0.385576,-0.336499,-0.1487
3841592,16.2818,-0.950301,4.60203,0.446086,-0.377006,-0.151894
3843040,16.2655,-1.04937,4.41186,0.434977,-0.38913,-0.156164
3844466,16.8906,-0.897895,4.44105,0.425595,-0.349893,-0.145962
3845899,17.4133,-1.48422,4.17881,0.470115,-0.324819,-0.153081
3847361,18.0358,-0.942286,4.47834,0.426928,-0.273208,-0.152804
3848762,17.3022,-0.603791,4.75859,0.414721,-0.321493,-0.151304
3850202,16.5887,-1.20211,4.89483,0.447924,-0.346071,-0.152528
3851633,15.2585,-1.45815,5.18127,0.456919,-0.438991,-0.151758
3853068,15.05,-1.57174,5.26124,0.460686,-0.419626,-0.144984
3854501,14.2435,-1.50738,5.23325,0.463719,-0.490673,-0.150531
3855915,14.54,-1.1915,5.17393,0.447926,-0.459118,-0.153125
3857369,14.8865,-0.746685,4.89957,0.417332,-0.451536,-0.150935
3858805,15.722,-0.972212,4.93017,0.441165,-0.401049,-0.149115
3860224,16.2357,-1.33542,4.86471,0.451674,-0.381788,-0.151739
3861647,16.9138,-1.17559,5.12307,0.441673,-0.341541,-0.150169
3863084,17.3409,-1.19467,4.65786,0.454636,-0.322283,-0.150236
3864546,17.5534,-0.746931,4.97987,0.421477,-0.305572,-0.150496
3865942,17.0641,-0.690224,4.71792,0.409829,-0.331035,-0.149107
3867385,16.426,-1.27479,4.66897,0.451232,-0.372477,-0.149015
3868842,16.3929,-1.208,4.68874,0.444603,-0.377438,-0.150198
3870258,16.9394,-1.48127,4.43448,0.458997,-0.356582,-0.147232
3871671,17.8953,-1.16384,4.42124,0.44691,-0.285116,-0.15031
3873106,17.7629,-0.773737,4.75286,0.427424,-0.303289,-0.154606
3874540,17.3632,-0.762829,5.08588,0.415397,-0.304989,-0.150605
3875983,16.0001,-1.31913,5.41616,0.455584,-0.380916,-0.150642
3877401,14.9253,-1.60579,5.54686,0.469971,-0.446968,-0.150577
3878853,14.2603,-1.64512,5.6881,0.471117,-0.46777,-0.146818
3880274,13.8386,-1.16232,5.08118,0.438929,-0.513742,-0.153442
3881750,14.6172,-0.803782,5.12874,0.427395,-0.458609,-0.153256
3883129,15.3809,-0.454571,4.61061,0.400529,-0.434734,-0.149731
3884584,16.7423,-0.669358,4.95828,0.42288,-0.336737,-0.154253
3886021,16.88,-0.834256,4.88399,0.430841,-0.35167,-0.150355
3887477,17.3871,-1.06431,5.05263,0.436599,-0.310518,-0.151746
3888908,17.4775,-0.701523,5.35906,0.432098,-0.31459,-0.153369
3890290,17.1053,-0.184828,5.01029,0.386423,-0.328948,-0.146709
3891765,16.4977,-0.49888,4.99983,0.41782,-0.360134,-0.15299
3893172,16.2277,-0.68884,4.68306,0.420944,-0.400451,-0.155536
3894609,16.9963,-0.538296,4.83102,0.407824,-0.333708,-0.144586
3896027,17.3092,-1.03908,4.47444,0.446188,-0.340445,-0.155051
3897463,18.1444,-0.569154,4.69619,0.413702,-0.263726,-0.150612
3898923,17.2928,-0.348969,4.78219,0.394701,-0.327754,-0.152394
3900319,16.7898,-0.852606,5.16254,0.43231,-0.337762,-0.151963
3901748,15.6506,-0.994389,5.36917,0.441292,-0.413974,-0.151578
3903202,15.2511,-1.10061,5.56454,0.438845,-0.418147,-0.1451
3904627,14.456,-1.24219,5.56813,0.456092,-0.469141,-0.15137
3906046,14.3563,-0.766634,5.3878,0.428488,-0.477994,-0.150251
3907504,14.8735,-0.509286,5.30582,0.411471,-0.452402,-0.152332
